feature_set,n_features,model,calibration,Delta,chi,chi_err
20,20,SVM (RBF),uncalibrated,-0.116,4.84672887381918E-05,1.71777301470013E-06
20,20,SVM (RBF),uncalibrated,-0.114,0.00324145052168076,0.00145595633345161
20,20,SVM (RBF),uncalibrated,-0.112,0.00406278316724811,0.00215681076993195
20,20,SVM (RBF),uncalibrated,-0.11,0.00240178321129814,0.000633120966109693
20,20,SVM (RBF),uncalibrated,-0.108,0.00164337111984193,0.000670832643590988
20,20,Neural Network,calibrated,-0.128,4.93038065713204E-32,2.88195565325567E-46
20,20,Neural Network,calibrated,-0.126,4.93038065713204E-32,2.88195565325567E-46
20,20,Neural Network,calibrated,-0.124,-5.99051427466383E-30,3.21793707650762E-46
20,20,Neural Network,calibrated,-0.122,-9.15836777703538E-30,6.33451546962388E-46
20,20,Neural Network,calibrated,-0.12,-4.09231952788138E-30,1.9947557162169E-46
20,20,Neural Network,calibrated,-0.118,0.000110030489446472,3.75579561049007E-05
20,20,Neural Network,calibrated,-0.116,-9.15836777703538E-30,6.33451546962388E-46
20,20,Neural Network,calibrated,-0.114,0.00062624765411419,0.000579018352519611
20,20,Neural Network,calibrated,-0.112,0.00317848528589734,0.00272477831514027
20,20,Neural Network,calibrated,-0.11,0.000390172970771162,0.000262702845455217
20,20,Neural Network,calibrated,-0.108,6.68172583970703E-06,6.68078121176213E-06
20,20,Neural Network,uncalibrated,-0.128,0,0
20,20,Neural Network,uncalibrated,-0.126,0,0
20,20,Neural Network,uncalibrated,-0.124,0,0
20,20,Neural Network,uncalibrated,-0.122,0,0
20,20,Neural Network,uncalibrated,-0.12,0,0
20,20,Neural Network,uncalibrated,-0.118,0,0
20,20,Neural Network,uncalibrated,-0.116,2.54105103604177E-05,2.54000482813839E-05
20,20,Neural Network,uncalibrated,-0.114,0,0
20,20,Neural Network,uncalibrated,-0.112,0.00130332107386221,0.00130164636768224
20,20,Neural Network,uncalibrated,-0.11,0,0
20,20,Neural Network,uncalibrated,-0.108,0,0
12,12,Logistic Regression,calibrated,-0.128,3.19997176713184E-09,6.60780593285194E-11
12,12,Logistic Regression,calibrated,-0.126,2.18354281157137E-09,6.65824848558047E-11
12,12,Logistic Regression,calibrated,-0.124,2.70892760364773E-09,6.70915470674531E-11
12,12,Logistic Regression,calibrated,-0.122,5.74644036451491E-09,2.24581837827038E-10
12,12,Logistic Regression,calibrated,-0.12,7.42750699386527E-09,2.86718173879181E-10
12,12,Logistic Regression,calibrated,-0.118,6.28917597073703E-09,2.35906107851306E-10
12,12,Logistic Regression,calibrated,-0.116,7.33138902520425E-09,3.22812704624716E-10
12,12,Logistic Regression,calibrated,-0.114,0.00126933888442753,0.00116040358694947
12,12,Logistic Regression,calibrated,-0.112,0.00655689828300825,0.00524874970406263
12,12,Logistic Regression,calibrated,-0.11,0.000252361077692627,0.000149250326218988
12,12,Logistic Regression,calibrated,-0.108,0.000139493549749086,0.000132568178557106
12,12,Logistic Regression,uncalibrated,-0.128,1.11902463487273E-18,5.71527403790276E-20
12,12,Logistic Regression,uncalibrated,-0.126,9.73077813230071E-19,8.19197658174561E-20
12,12,Logistic Regression,uncalibrated,-0.124,1.76795048486701E-18,1.03708718018706E-19
12,12,Logistic Regression,uncalibrated,-0.122,9.50913727005019E-18,8.38600263534124E-19
12,12,Logistic Regression,uncalibrated,-0.12,1.89844080411326E-17,1.70745116573212E-18
12,12,Logistic Regression,uncalibrated,-0.118,1.73293296724661E-17,1.87713940294885E-18
12,12,Logistic Regression,uncalibrated,-0.116,3.13446812107114E-17,3.71788003234857E-18
12,12,Logistic Regression,uncalibrated,-0.114,8.15728173941252E-10,8.15159015533542E-10
12,12,Logistic Regression,uncalibrated,-0.112,1.44903304073316E-05,1.44669667482956E-05
12,12,Logistic Regression,uncalibrated,-0.11,5.63387389807166E-16,3.2309095838716E-16
12,12,Logistic Regression,uncalibrated,-0.108,4.75309349072016E-15,4.72780205387123E-15
12,12,Logistic Regression C = 0.00175,calibrated,-0.128,3.26457599697526E-09,6.54867037532461E-11
12,12,Logistic Regression C = 0.00175,calibrated,-0.126,5.15206582261112E-09,1.53572080368157E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.124,6.35883719899211E-09,1.55396787979756E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.122,6.36386444788948E-09,2.47042734388458E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.12,8.20275814349986E-09,3.14087079215305E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.118,1.44750334255676E-08,5.30604516670579E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.116,1.05713250145817E-08,4.63830868442248E-10
12,12,Logistic Regression C = 0.00175,calibrated,-0.114,0.00108591686141216,0.000982006889786551
12,12,Logistic Regression C = 0.00175,calibrated,-0.112,0.00468511259279911,0.00383668511494992
12,12,Logistic Regression C = 0.00175,calibrated,-0.11,0.000119678383996663,6.23968811856466E-05
12,12,Logistic Regression C = 0.00175,calibrated,-0.108,0.000137296048968919,0.000125830179441144
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.128,3.03155101715871E-18,1.46068191320956E-19
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.126,3.41421862901771E-18,2.73187051593786E-19
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.124,6.0512121236068E-18,3.37987146154738E-19
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.122,2.31057673240187E-17,1.9566139457095E-18
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.12,4.48129765050192E-17,3.86499406470824E-18
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.118,5.37797374410906E-17,5.51512756074593E-18
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.116,9.56810253029643E-17,1.07277984382943E-17
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.114,2.53666967119948E-09,2.53462930143726E-09
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.112,2.23564428039669E-05,2.23127016538373E-05
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.11,3.16949879178258E-15,1.79776965616651E-15
12,12,Logistic Regression C = 0.00175,uncalibrated,-0.108,2.59953886163476E-14,2.58413078689294E-14
12,12,Decision Tree,calibrated,-0.128,-8.97338455429101E-30,6.84030679802587E-46
12,12,Decision Tree,calibrated,-0.126,-8.97338455429101E-30,6.84030679802587E-46
12,12,Decision Tree,calibrated,-0.124,-4.26485220472316E-30,5.49567379848825E-46
12,12,Decision Tree,calibrated,-0.122,-3.20481549674643E-30,4.10792025080343E-46
12,12,Decision Tree,calibrated,-0.12,1.10933564726587E-31,6.30036688948E-46
12,12,Decision Tree,calibrated,-0.118,-7.67932806147494E-30,3.86747904352163E-46
12,12,Decision Tree,calibrated,-0.116,-3.20481549674643E-30,4.10792025080343E-46
12,12,Decision Tree,calibrated,-0.114,-4.69031842046662E-36,1.47650785236116E-52
12,12,Decision Tree,calibrated,-0.112,-1.75154655898012E-36,7.38253926180581E-53
12,12,Decision Tree,calibrated,-0.11,-1.75154655898012E-36,7.38253926180581E-53
12,12,Decision Tree,calibrated,-0.108,-1.75154655898012E-36,7.38253926180581E-53
12,12,Decision Tree,uncalibrated,-0.128,0,0
12,12,Decision Tree,uncalibrated,-0.126,0,0
12,12,Decision Tree,uncalibrated,-0.124,0,0
12,12,Decision Tree,uncalibrated,-0.122,0,0
12,12,Decision Tree,uncalibrated,-0.12,0,0
12,12,Decision Tree,uncalibrated,-0.118,0,0
12,12,Decision Tree,uncalibrated,-0.116,0,0
12,12,Decision Tree,uncalibrated,-0.114,0,0
12,12,Decision Tree,uncalibrated,-0.112,0,0
12,12,Decision Tree,uncalibrated,-0.11,0,0
12,12,Decision Tree,uncalibrated,-0.108,0,0
12,12,Random Forest,calibrated,-0.128,7.22758660625457E-12,2.28505346580708E-12
12,12,Random Forest,calibrated,-0.126,1.14569786523505E-11,4.33920608065296E-12
12,12,Random Forest,calibrated,-0.124,4.5434026208303E-11,1.404661190785E-11
12,12,Random Forest,calibrated,-0.122,1.27272136049571E-10,3.64507123721229E-11
12,12,Random Forest,calibrated,-0.12,1.98320735319806E-10,2.9517559196561E-11
12,12,Random Forest,calibrated,-0.118,3.5856351107776E-10,8.32319828279608E-11
12,12,Random Forest,calibrated,-0.116,4.23569551562797E-10,7.38790122591744E-11
12,12,Random Forest,calibrated,-0.114,1.56068273922902E-08,8.15121161444617E-09
12,12,Random Forest,calibrated,-0.112,6.44295095473448E-09,3.58304854079795E-09
12,12,Random Forest,calibrated,-0.11,1.09434201756848E-08,1.06962614237195E-08
12,12,Random Forest,calibrated,-0.108,1.50005938316525E-08,1.18578050300564E-08
12,12,Random Forest,uncalibrated,-0.128,2.48878331118021E-07,8.34453934148566E-08
12,12,Random Forest,uncalibrated,-0.126,3.61191452506449E-07,7.88384816461721E-08
12,12,Random Forest,uncalibrated,-0.124,1.16088675879243E-06,2.28603779281396E-07
12,12,Random Forest,uncalibrated,-0.122,3.1834591816808E-06,8.76319016429954E-07
12,12,Random Forest,uncalibrated,-0.12,5.42247600704197E-06,1.02971226686334E-06
12,12,Random Forest,uncalibrated,-0.118,8.44307033254047E-06,1.04985541551182E-06
12,12,Random Forest,uncalibrated,-0.116,1.2151181198478E-05,1.34558794171433E-06
12,12,Random Forest,uncalibrated,-0.114,1.85882303629554E-05,1.03014054958124E-05
12,12,Random Forest,uncalibrated,-0.112,9.7066413147592E-06,5.11956516699575E-06
12,12,Random Forest,uncalibrated,-0.11,6.73176856169668E-06,6.14513567571172E-06
12,12,Random Forest,uncalibrated,-0.108,8.03560202436373E-06,4.08051830843211E-06
12,12,Gradient Boosted Trees,calibrated,-0.128,-3.79643156527319E-30,2.88195565325567E-46
12,12,Gradient Boosted Trees,calibrated,-0.126,-3.79643156527319E-30,2.88195565325567E-46
12,12,Gradient Boosted Trees,calibrated,-0.124,-4.75789853462712E-30,5.80121856528245E-46
12,12,Gradient Boosted Trees,calibrated,-0.122,-2.57617642004537E-30,2.74783689924413E-46
12,12,Gradient Boosted Trees,calibrated,-0.12,-2.53921080014768E-30,1.81875925981734E-46
12,12,Gradient Boosted Trees,calibrated,-0.118,-5.62082535298104E-30,4.20024459298666E-46
12,12,Gradient Boosted Trees,calibrated,-0.116,-2.57617642004537E-30,2.74783689924413E-46
12,12,Gradient Boosted Trees,calibrated,-0.114,-3.74147046301531E-36,1.92409482575196E-37
12,12,Gradient Boosted Trees,calibrated,-0.112,-1.13036049321125E-36,1.0751028731675E-37
12,12,Gradient Boosted Trees,calibrated,-0.11,2.43918434751195E-37,2.39544940230008E-37
12,12,Gradient Boosted Trees,calibrated,-0.108,8.52698496739733E-37,9.51559165584894E-38
12,12,Gradient Boosted Trees,uncalibrated,-0.128,-4.88112677666233E-30,2.90473826591665E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.126,-4.88112677666233E-30,2.90473826591665E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.124,-1.34108622506004E-29,8.35470961253005E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.122,-5.99053454063353E-30,3.21793707650762E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.12,-3.61159536337849E-30,2.16752297691644E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.118,1.10933564671494E-31,6.36848094350236E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.116,-5.99053454063353E-30,3.21793707650762E-46
12,12,Gradient Boosted Trees,uncalibrated,-0.114,-9.18373703900362E-39,6.67648987680543E-55
12,12,Gradient Boosted Trees,uncalibrated,-0.112,-8.21955747222145E-39,6.31809888337278E-55
12,12,Gradient Boosted Trees,uncalibrated,-0.11,-8.21955747222145E-39,6.31809888337278E-55
12,12,Gradient Boosted Trees,uncalibrated,-0.108,-8.21955747222145E-39,6.31809888337278E-55
12,12,kNN,calibrated,-0.128,-8.97338455429101E-30,6.84030679802587E-46
12,12,kNN,calibrated,-0.126,-8.97338455429101E-30,6.84030679802587E-46
12,12,kNN,calibrated,-0.124,-4.26485220472316E-30,5.49567379848825E-46
12,12,kNN,calibrated,-0.122,-3.20481549674643E-30,4.10792025080343E-46
12,12,kNN,calibrated,-0.12,1.10933564726587E-31,6.30036688948E-46
12,12,kNN,calibrated,-0.118,-7.67932806147494E-30,3.86747904352163E-46
12,12,kNN,calibrated,-0.116,-3.20481549674643E-30,4.10792025080343E-46
12,12,kNN,calibrated,-0.114,-4.69031842046662E-36,1.47650785236116E-52
12,12,kNN,calibrated,-0.112,0.000213476816639075,0.000212237889659384
12,12,kNN,calibrated,-0.11,-1.75154655898012E-36,7.38253926180581E-53
12,12,kNN,calibrated,-0.108,-1.75154655898012E-36,7.38253926180581E-53
12,12,kNN,uncalibrated,-0.128,0,0
12,12,kNN,uncalibrated,-0.126,0,0
12,12,kNN,uncalibrated,-0.124,0,0
12,12,kNN,uncalibrated,-0.122,0,0
12,12,kNN,uncalibrated,-0.12,0,0
12,12,kNN,uncalibrated,-0.118,0,0
12,12,kNN,uncalibrated,-0.116,0,0
12,12,kNN,uncalibrated,-0.114,0,0
12,12,kNN,uncalibrated,-0.112,0,0
12,12,kNN,uncalibrated,-0.11,0,0
12,12,kNN,uncalibrated,-0.108,0,0
12,12,SVM (RBF),calibrated,-0.128,3.58306071883096E-09,7.31720552704461E-11
12,12,SVM (RBF),calibrated,-0.126,4.56001476446846E-09,1.27991174997814E-10
12,12,SVM (RBF),calibrated,-0.124,5.71101894677553E-09,1.52772591319309E-10
12,12,SVM (RBF),calibrated,-0.122,7.67004569119956E-09,3.15892849797672E-10
12,12,SVM (RBF),calibrated,-0.12,9.94923480139922E-09,3.82709959227296E-10
12,12,SVM (RBF),calibrated,-0.118,1.34727176581424E-08,4.8889957315541E-10
12,12,SVM (RBF),calibrated,-0.116,1.77337761671271E-08,7.740488903371E-10
12,12,SVM (RBF),calibrated,-0.114,0.00083446382099995,0.000761976357504137
12,12,SVM (RBF),calibrated,-0.112,0.00406695063572446,0.00357365663844104
12,12,SVM (RBF),calibrated,-0.11,0.000110254465929866,5.56585493933329E-05
12,12,SVM (RBF),calibrated,-0.108,0.000103919737168128,9.53285658212987E-05
12,12,SVM (RBF),uncalibrated,-0.128,2.35569831389527E-05,3.71751826920847E-07
12,12,SVM (RBF),uncalibrated,-0.126,2.59065440057345E-05,4.22246869906502E-07
12,12,SVM (RBF),uncalibrated,-0.124,2.79433882505036E-05,5.46827898657493E-07
12,12,SVM (RBF),uncalibrated,-0.122,3.2114591800063E-05,9.26795630320018E-07
12,12,SVM (RBF),uncalibrated,-0.12,3.58089421214965E-05,9.16686335232724E-07
12,12,SVM (RBF),uncalibrated,-0.118,3.88445495069507E-05,1.03418557069392E-06
12,12,SVM (RBF),uncalibrated,-0.116,4.43500708509354E-05,1.3093439096661E-06
12,12,SVM (RBF),uncalibrated,-0.114,0.0049180078613068,0.00229362124481172
12,12,SVM (RBF),uncalibrated,-0.112,0.00644048359938073,0.00312146707372549
12,12,SVM (RBF),uncalibrated,-0.11,0.00381488582461642,0.00099720238042388
12,12,SVM (RBF),uncalibrated,-0.108,0.00259874922572897,0.00106665302383826
12,12,Neural Network,calibrated,-0.128,-3.32804134226127E-30,2.39850868346266E-46
12,12,Neural Network,calibrated,-0.126,-3.32804134226127E-30,2.39850868346266E-46
12,12,Neural Network,calibrated,-0.124,-1.14633282289832E-30,5.27876289135324E-47
12,12,Neural Network,calibrated,-0.122,-3.25411732627256E-30,1.77878164695816E-46
12,12,Neural Network,calibrated,-0.12,-5.74403985884525E-30,6.36848094350236E-46
12,12,Neural Network,calibrated,-0.118,1.23259516301661E-32,5.30706745291863E-47
12,12,Neural Network,calibrated,-0.116,-3.25411732627256E-30,1.77878164695816E-46
12,12,Neural Network,calibrated,-0.114,8.82304821174669E-05,8.78363271363085E-05
12,12,Neural Network,calibrated,-0.112,0.00516404595331747,0.00433082696044478
12,12,Neural Network,calibrated,-0.11,0.000484724405580287,0.000477910013593785
12,12,Neural Network,calibrated,-0.108,-8.07591957018246E-36,5.8092656835045E-52
12,12,Neural Network,uncalibrated,-0.128,0,0
12,12,Neural Network,uncalibrated,-0.126,0,0
12,12,Neural Network,uncalibrated,-0.124,0,0
12,12,Neural Network,uncalibrated,-0.122,0,0
12,12,Neural Network,uncalibrated,-0.12,0,0
12,12,Neural Network,uncalibrated,-0.118,0,0
12,12,Neural Network,uncalibrated,-0.116,0,0
12,12,Neural Network,uncalibrated,-0.114,0,0
12,12,Neural Network,uncalibrated,-0.112,0.00305405428413476,0.00304460079366195
12,12,Neural Network,uncalibrated,-0.11,0,0
12,12,Neural Network,uncalibrated,-0.108,0,0
