transition,folder,tag,model,calibration,param,k4,chi,chi_err,chi_B,variance,variance_err,variance_B,ess_frac
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04024,0.96880655,-1.8046586872014838e-07,1.8047321417772396e-07,2.0,-1.804658035786666e-07,1.8047314903624212e-07,2.0,0.002241834876038088
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04026,0.968800325,-1.5867864928892517e-07,1.5868450960116066e-07,2.0,-1.586785989271533e-07,1.5868445923938879e-07,2.0,0.0021683551834248147
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04028,0.9687941,-1.3952202895243822e-07,1.3952670476772873e-07,2.0,-1.395219900168776e-07,1.395266658321681e-07,2.0,0.002097707083049919
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0403,0.968787875,-1.2270704055745896e-07,1.2271077223908933e-07,2.0,-1.227070104414807e-07,1.2271074212311106e-07,2.0,0.002029769369150813
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04032,0.9687816499999999,-1.0792392167017284e-07,1.0792690062059251e-07,2.0,-1.0792389837366301e-07,1.0792687732408268e-07,2.0,0.0019644264721195336
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04034,0.968775425,-9.49089070419945e-08,9.491128502869095e-08,2.0,-9.490888902563555e-08,9.491126701233199e-08,2.0,0.00190156817716006
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04036,0.9687692,-8.351314785787313e-08,8.351504689435676e-08,2.0,-8.351313390830839e-08,8.351503294479201e-08,2.0,0.0018410893579188323
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04038,0.968762975,-7.346841476728824e-08,7.346993155398448e-08,2.0,-7.346840397159937e-08,7.346992075829561e-08,2.0,0.0017828897242477483
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0404,0.96875675,-6.464927085832808e-08,6.465048244471485e-08,2.0,-6.464926249893921e-08,6.465047408532598e-08,2.0,0.0017268735832937664
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04042,0.968750525,-5.690364289025714e-08,5.690461122677922e-08,2.0,-5.690363641397411e-08,5.690460475049619e-08,2.0,0.0016729496131712466
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04044,0.9687443,-5.0056953264669187e-08,5.005772675705044e-08,2.0,-5.005694825310769e-08,5.005772174548895e-08,2.0,0.001621030648516637
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04046,0.968738075,-4.408591608587325e-08,4.408653481316487e-08,2.0,-4.408591219862146e-08,4.408653092591308e-08,2.0,0.0015710334772554737
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04048,0.96873185,-3.880078443223872e-08,3.8801278925573886e-08,2.0,-3.8800781421155506e-08,3.8801275914490674e-08,2.0,0.001522878647965442
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0405,0.968725625,-3.414830540640378e-08,3.414870053477824e-08,2.0,-3.414830307413297e-08,3.414869820250743e-08,2.0,0.0014764902872471091
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04052,0.9687194,-3.008184987795114e-08,3.0082166180490854e-08,2.0,-3.0081848068075345e-08,3.008216437061506e-08,2.0,0.0014317959265491486
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04054,0.968713175,-2.6474296935401368e-08,2.6474549733184075e-08,2.0,-2.6474295533596148e-08,2.6474548331378855e-08,2.0,0.0013887263379337514
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04056,0.9687069500000001,-2.334466096182652e-08,2.334486335548391e-08,2.0,-2.3344659871860074e-08,2.3344862265517463e-08,2.0,0.001347215378286311
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04058,0.968700725,-2.055398180662597e-08,2.0554143899187564e-08,2.0,-2.0553980961679486e-08,2.055414305424108e-08,2.0,0.001307199841511926
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0406,0.9686945,-1.8077336115475838e-08,1.807746567850281e-08,2.0,-1.8077335461885724e-08,1.8077465024912698e-08,2.0,0.0012686193182869622
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04062,0.968688275,-1.596239597058099e-08,1.5962499887456094e-08,2.0,-1.5962395460977774e-08,1.596249937785288e-08,2.0,0.0012314160629504562
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04064,0.96868205,-1.4052123526698484e-08,1.4052206571380726e-08,2.0,-1.4052123131769179e-08,1.405220617645142e-08,2.0,0.0011955348671542332
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04066,0.968675825,-1.2368889108054652e-08,1.2368955610413827e-08,2.0,-1.236888880207232e-08,1.2368955304431495e-08,2.0,0.001160922939906125
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04068,0.9686696,-1.090497199676864e-08,1.090502517645152e-08,2.0,-1.090497175892935e-08,1.0905024938612229e-08,2.0,0.0011275297936621052
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0407,0.968663375,-9.608080627001445e-09,9.608123370587893e-09,2.0,-9.608080442369271e-09,9.60812318595572e-09,2.0,0.001095307136147339
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04072,0.9686571500000001,-8.452641785071494e-09,8.45267586891835e-09,2.0,-8.452641642175962e-09,8.452675726022818e-09,2.0,0.0010642087675958947
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04074,0.968650925,-7.471264829646882e-09,7.471292363177893e-09,2.0,-7.47126471800641e-09,7.47129225153742e-09,2.0,0.0010341904831234372
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04076,0.9686447,-6.573224329104864e-09,6.573246422543054e-09,2.0,-6.57322424268969e-09,6.57324633612788e-09,2.0,0.0010052099799626793
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04078,0.968638475,-5.723252215492258e-09,5.723269868038349e-09,2.0,-5.7232521499805955e-09,5.723269802526687e-09,2.0,0.000977226769300568
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0408,0.96863225,-5.1369616311107105e-09,5.136975730943123e-09,2.0,-5.136961578333654e-09,5.136975678166067e-09,2.0,0.0009502020924781519
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04082,0.9686260250000001,-4.481571431937037e-09,4.481582645189586e-09,2.0,-4.481571391767858e-09,4.481582605020407e-09,2.0,0.0009240988413229519
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04084,0.9686198,-3.948754021642493e-09,3.948763236493597e-09,2.0,-3.948753990457021e-09,3.948763205308126e-09,2.0,0.0008988814823966128
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04086,0.968613575,-3.6222071160670763e-09,3.622214665583644e-09,2.0,-3.6222070898261904e-09,3.622214639342758e-09,2.0,0.0008745159849564752
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04088,0.9686073500000001,-3.1578532210964028e-09,3.1578591052784333e-09,2.0,-3.1578532011522498e-09,3.1578590853342803e-09,2.0,0.0008509697524342402
BCb,b_cb,DT,Decision Tree,uncalibrated,0.0409,0.9686011250000001,-2.7804879664552284e-09,2.7804925183696293e-09,2.0,-2.7804879509929492e-09,2.78049250290735e-09,2.0,0.0008282115572512267
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04092,0.9685949,-2.548812396366837e-09,2.548816726236633e-09,2.0,-2.5488123833738996e-09,2.5488167132436956e-09,2.0,0.0008062114787990795
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04094,0.968588675,-2.2205726800481844e-09,2.2205755666280484e-09,2.0,-2.2205726701862716e-09,2.2205755567661356e-09,2.0,0.0007849408444197318
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04096,0.96858245,-1.7762909539741745e-09,1.7762931744202238e-09,2.0,-1.776290947663739e-09,1.7762931681097882e-09,2.0,0.0007643721732330293
BCb,b_cb,DT,Decision Tree,uncalibrated,0.04098,0.9685762250000001,-1.591066283790738e-09,1.5910686152590896e-09,2.0,-1.5910662787277374e-09,1.5910686101960891e-09,2.0,0.0007444791226653171
BCb,b_cb,DT,Decision Tree,uncalibrated,0.041,0.96857,-1.3358040265192788e-09,1.3358053587869084e-09,2.0,-1.3358040229505264e-09,1.335805355218156e-09,2.0,0.0007252364375404049
BCb,b_cb,RF,Random Forest,uncalibrated,0.036,0.97125,-0.013237249087862002,0.014592072731686273,70.0,-0.0021438499636338873,0.002298446050835206,35.0,8.78592903580343e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03602,0.9712312,-0.013142854208221836,0.014546641011093445,70.0,-0.0021301473448519996,0.0022904688166726847,35.0,9.164161675935368e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03604,0.9712124,-0.013045087706953477,0.014499509926826208,70.0,-0.002116010575114092,0.0022822607278899392,35.0,9.564908560846895e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03606,0.9711936,-0.012943863281896508,0.0144506481315963,70.0,-0.0021014298681286763,0.0022738190792994514,35.0,9.989691010959723e-05
BCb,b_cb,RF,Random Forest,uncalibrated,0.03608,0.9711748,-0.012839092807299184,0.014400024439399221,70.0,-0.002086395281070562,0.0022651412833394405,35.0,0.00010440140525995333
BCb,b_cb,RF,Random Forest,uncalibrated,0.0361,0.9711559999999999,-0.012730686280712921,0.01434760788268177,70.0,-0.002070896713408884,0.002256224884753414,35.0,0.00010918006929241773
BCb,b_cb,RF,Random Forest,uncalibrated,0.03612,0.9711371999999999,-0.01258508154171296,0.014296393101217232,35.0,-0.0020549239055073065,0.0022470675765667546,35.0,0.00011425167095559042
BCb,b_cb,RF,Random Forest,uncalibrated,0.03614,0.9711183999999999,-0.012472227234167953,0.014245195984181414,35.0,-0.0020384664370326788,0.0022376672175913465,35.0,0.00011963634301517437
BCb,b_cb,RF,Random Forest,uncalibrated,0.03616,0.9710996,-0.012355254737145523,0.014191984435719975,35.0,-0.002021513725078075,0.00222802185157835,35.0,0.0001253556823833128
BCb,b_cb,RF,Random Forest,uncalibrated,0.03618,0.9710808,-0.012234057704893268,0.014136722255860393,35.0,-0.0020040550220225516,0.0022181297282918917,35.0,0.00013143285730905676
BCb,b_cb,RF,Random Forest,uncalibrated,0.0362,0.971062,-0.012108527305976495,0.014079373524747642,35.0,-0.0019860794130878243,0.0022079893267472474,35.0,0.00013789272209141206
BCb,b_cb,RF,Random Forest,uncalibrated,0.03622,0.9710432,-0.011978552128467362,0.014019902696021885,35.0,-0.0019675758135732756,0.002197599380920933,35.0,0.00014476193980894795
BCb,b_cb,RF,Random Forest,uncalibrated,0.03624,0.9710244,-0.011844018076559305,0.013958274702891375,35.0,-0.001948532965816814,0.0021869589083555662,35.0,0.0001520691135969914
BCb,b_cb,RF,Random Forest,uncalibrated,0.03626,0.9710056,-0.01170480825778783,0.013894455078998004,35.0,-0.0019289394358808056,0.002176067242088573,35.0,0.0001598449270464029
BCb,b_cb,RF,Random Forest,uncalibrated,0.03628,0.9709868,-0.011560802860776053,0.013828410097410461,35.0,-0.001908783610086318,0.002164924066529625,35.0,0.00016812229434834516
BCb,b_cb,RF,Random Forest,uncalibrated,0.0363,0.970968,-0.01141187902301024,0.013760106931175579,35.0,-0.0018880536914824258,0.0021535294579507675,35.0,0.00017693652086934775
BCb,b_cb,RF,Random Forest,uncalibrated,0.03632,0.9709492,-0.011257910689144914,0.013689513840517621,35.0,-0.0018667376965043159,0.002141883930516557,35.0,0.00018632547491264048
BCb,b_cb,RF,Random Forest,uncalibrated,0.03634,0.9709304,-0.011098768460069951,0.013616600392303457,35.0,-0.0018448234520693592,0.0021299884888920104,35.0,0.00019632977150792777
BCb,b_cb,RF,Random Forest,uncalibrated,0.03636,0.9709116,-0.010934319434206273,0.013541337719557671,35.0,-0.0018222985935741226,0.0021178446888150816,35.0,0.00020699296917763731
BCb,b_cb,RF,Random Forest,uncalibrated,0.03638,0.9708928,-0.010764427042792003,0.013463698830238126,35.0,-0.0017991505643466638,0.0021054547072752905,35.0,0.0002183617807539382
BCb,b_cb,RF,Random Forest,uncalibrated,0.0364,0.970874,-0.01058895088237271,0.013383658977363972,35.0,-0.0017753666173730472,0.002092821424408807,35.0,0.00023048629947863174
BCb,b_cb,RF,Random Forest,uncalibrated,0.03642,0.9708552,-0.010407746548609285,0.01330119610518666,35.0,-0.0017509338203219333,0.0020799485196686452,35.0,0.00024342024180793907
BCb,b_cb,RF,Random Forest,uncalibrated,0.03644,0.9708364,-0.010220665477623278,0.013216291390301324,35.0,-0.0017258390652804957,0.0020668405855171503,35.0,0.0002572212085785866
BCb,b_cb,RF,Random Forest,uncalibrated,0.03646,0.9708176000000001,-0.010027554802927942,0.013128929901100261,35.0,-0.0017000690849955113,0.002053503262646474,35.0,0.0002719509664773688
BCb,b_cb,RF,Random Forest,uncalibrated,0.03648,0.9707988000000001,-0.009828257238725038,0.013039101404920735,35.0,-0.0016736104779467654,0.002039943401721505,35.0,0.0002876757521063448
BCb,b_cb,RF,Random Forest,uncalibrated,0.0365,0.9707800000000001,-0.009622611003581312,0.012946801359636106,35.0,-0.0016464497452316675,0.00202616925787488,35.0,0.00030446660136285554
BCb,b_cb,RF,Random Forest,uncalibrated,0.03652,0.9707612,-0.009410449802235573,0.012852032135308788,35.0,-0.0016185733430093552,0.0020121907256723374,35.0,0.00032239970737451613
BCb,b_cb,RF,Random Forest,uncalibrated,0.03654,0.9707424,-0.009191602887934787,0.012754804522716027,35.0,-0.0015899677552229994,0.001998019624149726,35.0,0.00034155681086313317
BCb,b_cb,RF,Random Forest,uncalibrated,0.03656,0.9707236,-0.008965895232937962,0.012655139599115215,35.0,-0.001560619592462397,0.0019836700438221307,35.0,0.000362025627584292
BCb,b_cb,RF,Random Forest,uncalibrated,0.03658,0.9707048,-0.008733147840787525,0.012553071038073859,35.0,-0.0015305157241852162,0.0019691587703796,35.0,0.0003839003184231385
BCb,b_cb,RF,Random Forest,uncalibrated,0.0366,0.970686,-0.008493178240590971,0.012448647970334953,35.0,-0.001499643453124213,0.0019545058032620875,35.0,0.0004072820088654748
BCb,b_cb,RF,Random Forest,uncalibrated,0.03662,0.9706679,-0.00825369913868204,0.01234520130406134,35.0,-0.001468925048150065,0.0019401114595590627,35.0,0.00043152277639322385
BCb,b_cb,RF,Random Forest,uncalibrated,0.03664,0.9706498,-0.008007095363322772,0.012239690713908648,35.0,-0.0014374653593306782,0.0019256336112434722,35.0,0.0004573945347323117
BCb,b_cb,RF,Random Forest,uncalibrated,0.03666,0.9706317,-0.007753197922423042,0.012132227526057979,35.0,-0.001405255846041857,0.00191110358597397,35.0,0.0004850123370397392
BCb,b_cb,RF,Random Forest,uncalibrated,0.03668,0.9706136000000001,-0.0074918390691899655,0.012022954485630934,35.0,-0.0013722895670874595,0.00189655869611291,35.0,0.0005144998816205335
BCb,b_cb,RF,Random Forest,uncalibrated,0.0367,0.9705955,-0.007222854204322628,0.011912052799890336,35.0,-0.0013385616842817975,0.0018820434756943018,35.0,0.0005459903092771588
BCb,b_cb,RF,Random Forest,uncalibrated,0.03672,0.9705774,-0.006946084217309528,0.011799750741735275,35.0,-0.001304070081998383,0.001867611190459787,35.0,0.0005796271094246879
BCb,b_cb,RF,Random Forest,uncalibrated,0.03674,0.9705593,-0.00666137830038425,0.01168633412988568,35.0,-0.001268816121780904,0.0018533256794394778,35.0,0.0006155651551370701
BCb,b_cb,RF,Random Forest,uncalibrated,0.03676,0.9705412,-0.006368597243411925,0.011572159053392105,35.0,-0.0012328055515492063,0.0018392635977525801,35.0,0.0006539718914308928
BCb,b_cb,RF,Random Forest,uncalibrated,0.03678,0.9705231,-0.006067617174674956,0.011457667262260251,35.0,-0.0011960495879245671,0.0018255171430914866,35.0,0.0006950287061337809
BCb,b_cb,RF,Random Forest,uncalibrated,0.0368,0.970505,-0.005758333643594505,0.01134340470109008,35.0,-0.0011585661869489164,0.0018121973628027084,35.0,0.0007389325188231923
BCb,b_cb,RF,Random Forest,uncalibrated,0.03682,0.9704869,-0.005440665835574766,0.01123004371417815,35.0,-0.0011203815117123532,0.0017994381543926345,35.0,0.0007858976308270762
BCb,b_cb,RF,Random Forest,uncalibrated,0.03684,0.9704688,-0.005114560552737549,0.011118409493480731,35.0,-0.0010815315935903073,0.0017874010895162573,35.0,0.0008361578884871239
BCb,b_cb,RF,Random Forest,uncalibrated,0.03686,0.9704507,-0.004779995367612853,0.011009511365591643,35.0,-0.0010420641645645207,0.0017762812094012242,35.0,0.0008899692232184818
BCb,b_cb,RF,Random Forest,uncalibrated,0.03688,0.9704326,-0.0053017108028112145,0.010976146952281404,94.0,-0.0010020406084733505,0.0017663139574339596,35.0,0.0009476126459229969
BCb,b_cb,RF,Random Forest,uncalibrated,0.0369,0.9704145,-0.005060796539460712,0.010977911290423059,94.0,-0.0010679353707476805,0.0017669159879395806,94.0,0.0010093977907019071
BCb,b_cb,RF,Random Forest,uncalibrated,0.03692,0.9703963999999999,-0.004812013425587264,0.010989214180654619,94.0,-0.0010517737612223213,0.0017836162901545848,94.0,0.0010756671245029483
BCb,b_cb,RF,Random Forest,uncalibrated,0.03694,0.9703783,-0.004655823727925415,0.011015306505757307,83.0,-0.0010357055869458362,0.0018030874985122214,94.0,0.0011468009664814599
BCb,b_cb,RF,Random Forest,uncalibrated,0.03696,0.9703602,-0.004429867926066541,0.011087389638544734,83.0,-0.001033697063349018,0.0018267856676378034,83.0,0.0012232234949921086
BCb,b_cb,RF,Random Forest,uncalibrated,0.03698,0.9703421,-0.004199090268763499,0.011180755688938442,83.0,-0.0010258294004317193,0.0018604471560157826,83.0,0.001305409963234746
BCb,b_cb,RF,Random Forest,uncalibrated,0.037,0.970324,-0.003977136877868824,0.01130247357866663,72.0,-0.0010193490319703989,0.0018996365819645398,83.0,0.001393895399294588
BCb,b_cb,RF,Random Forest,uncalibrated,0.03702,0.97030885,-0.0038748864956824466,0.011451642862783726,66.0,-0.001015594663362797,0.0019394165401560568,83.0,0.001477040942501315
BCb,b_cb,RF,Random Forest,uncalibrated,0.03704,0.9702936999999999,-0.0037164385435136515,0.011654656229777254,66.0,-0.0010136261561579437,0.0019852912303731647,83.0,0.0015659633452284572
BCb,b_cb,RF,Random Forest,uncalibrated,0.03706,0.97027855,-0.0035598737015663136,0.011895859456983153,66.0,-0.0010165495315989695,0.002039113227407591,72.0,0.0016611816489732229
BCb,b_cb,RF,Random Forest,uncalibrated,0.03708,0.9702634,-0.0034046936970574477,0.012180908339565867,66.0,-0.001035629032545219,0.0021038236428283026,66.0,0.0017632816162574674
BCb,b_cb,RF,Random Forest,uncalibrated,0.0371,0.9702482499999999,-0.0032495951494639526,0.01251590527036777,66.0,-0.0010505671759104282,0.0021834605193401238,66.0,0.0018729271619141352
BCb,b_cb,RF,Random Forest,uncalibrated,0.03712,0.9702331,-0.0030921449542062555,0.01290732983111736,66.0,-0.0010694788224219487,0.002275258297697334,66.0,0.0019908740979035717
BCb,b_cb,RF,Random Forest,uncalibrated,0.03714,0.97021795,-0.0029283674038045396,0.013361925281257413,66.0,-0.0010925806077323307,0.00238099055633039,66.0,0.0021179867179365775
BCb,b_cb,RF,Random Forest,uncalibrated,0.03716,0.9702028,-0.0027522272032601044,0.013886528423433573,66.0,-0.0011199339701319826,0.002502612316958717,66.0,0.002255257881361987
BCb,b_cb,RF,Random Forest,uncalibrated,0.03718,0.97018765,-0.0025741051234603324,0.01449209752479647,60.0,-0.0011539517506946508,0.002642726283901049,60.0,0.0024038334262482205
BCb,b_cb,RF,Random Forest,uncalibrated,0.0372,0.9701725,-0.0023505082970212768,0.015182031644858538,60.0,-0.0011902887829639782,0.0028037972248343675,60.0,0.002565041960680729
BCb,b_cb,RF,Random Forest,uncalibrated,0.03722,0.97015735,-0.002078070852603385,0.015961199988827862,60.0,-0.0012295031764548627,0.0029878661551943487,60.0,0.0027404313642787332
BCb,b_cb,RF,Random Forest,uncalibrated,0.03724,0.9701422,-0.0017348746926744135,0.016833575181981426,60.0,-0.001270072200801197,0.003197525995503963,60.0,0.002931813699040492
BCb,b_cb,RF,Random Forest,uncalibrated,0.03726,0.97012705,-0.001334705652937385,0.017814541240468464,55.0,-0.0013096714510084447,0.0034354250095388183,60.0,0.0031413207072498797
BCb,b_cb,RF,Random Forest,uncalibrated,0.03728,0.9701119,-0.0007782114630420119,0.018893416365191592,55.0,-0.0013449373378076578,0.003704186778143141,60.0,0.0033714727010777734
BCb,b_cb,RF,Random Forest,uncalibrated,0.0373,0.9700967500000001,-4.4345079990043557e-05,0.020064924623216844,55.0,-0.0013711825859200472,0.004006301164655438,60.0,0.003625264473529602
BCb,b_cb,RF,Random Forest,uncalibrated,0.03732,0.9700816,0.0008786125696270894,0.021325822726925146,49.0,-0.0013820621881966938,0.0043439806484264695,60.0,0.003906272951382166
BCb,b_cb,RF,Random Forest,uncalibrated,0.03734,0.97006645,0.002131576701311772,0.022660654617108943,49.0,-0.0013837661381204992,0.0047193857559190335,49.0,0.004218792759957683
BCb,b_cb,RF,Random Forest,uncalibrated,0.03736,0.9700513000000001,0.003763942810903434,0.0240409076029996,49.0,-0.0013454966190372605,0.005140533776959431,49.0,0.004568007803406043
BCb,b_cb,RF,Random Forest,uncalibrated,0.03738,0.97003615,0.00586840895999427,0.025433912531094345,49.0,-0.0012607107361809582,0.0056021142088933445,49.0,0.004960209555401062
BCb,b_cb,RF,Random Forest,uncalibrated,0.0374,0.970021,0.008549158178448774,0.026796898122740862,49.0,-0.0011124215582100673,0.006103233016370378,49.0,0.005403076241151925
BCb,b_cb,RF,Random Forest,uncalibrated,0.03742,0.9700083500000001,0.00890771042543527,0.028113091546316596,8.0,-0.0009145452556478181,0.006576636320549138,49.0,0.005842793207100736
BCb,b_cb,RF,Random Forest,uncalibrated,0.03744,0.9699957,0.011812249262836735,0.02960131634917978,8.0,-0.0008638520978053541,0.007078504975784577,16.0,0.0063370015292585685
BCb,b_cb,RF,Random Forest,uncalibrated,0.03746,0.9699830500000001,0.01537060903676414,0.03100076586927557,8.0,-0.0005414285030052269,0.007631054166459312,16.0,0.00689519294815407
BCb,b_cb,RF,Random Forest,uncalibrated,0.03748,0.9699704,0.01967367645933886,0.03225746679073857,8.0,-0.00040251485136037334,0.008228556502567519,8.0,0.007528899553500514
BCb,b_cb,RF,Random Forest,uncalibrated,0.0375,0.9699577500000001,0.024807704903436326,0.03331183245686712,8.0,7.497364217333435e-05,0.008897774009776888,8.0,0.008252198017819255
BCb,b_cb,RF,Random Forest,uncalibrated,0.03752,0.9699451,0.03084803564412339,0.03410077647641237,8.0,0.0007091385432586167,0.009587217033819958,8.0,0.009082352015794982
BCb,b_cb,RF,Random Forest,uncalibrated,0.03754,0.9699324500000001,0.03785168977514698,0.034560716836927505,8.0,0.0015312987174973588,0.010285944059373654,8.0,0.010040633465904569
BCb,b_cb,RF,Random Forest,uncalibrated,0.03756,0.9699198,0.04584919318538554,0.03463145083804503,8.0,0.0025754331483557064,0.010980185568483377,8.0,0.011153375502859754
BCb,b_cb,RF,Random Forest,uncalibrated,0.03758,0.9699071499999999,0.05483621524748075,0.03426077775019065,8.0,0.0038773652866352093,0.011653221326238819,8.0,0.012453325881109797
BCb,b_cb,RF,Random Forest,uncalibrated,0.0376,0.9698945,0.06476580343360931,0.033409653412970426,8.0,0.005473545488357054,0.01228539362260785,8.0,0.013981389585657892
BCb,b_cb,RF,Random Forest,uncalibrated,0.03762,0.96988185,0.07554213568208312,0.0320576342802027,8.0,0.007399377762787195,0.012854293646005502,8.0,0.0157888744873332
BCb,b_cb,RF,Random Forest,uncalibrated,0.03764,0.9698692,0.08701674394566149,0.030208500428057176,8.0,0.009687058574902208,0.013335151269807936,8.0,0.017940384317176664
BCb,b_cb,RF,Random Forest,uncalibrated,0.03766,0.96985655,0.09898805211375326,0.02789639027710772,8.0,0.012362928606481742,0.013701445765836763,8.0,0.020517538652343313
BCb,b_cb,RF,Random Forest,uncalibrated,0.03768,0.9698439,0.11120481093080962,0.0251937980582791,8.0,0.015444383644011274,0.013925737998415634,8.0,0.023623737967255535
BCb,b_cb,RF,Random Forest,uncalibrated,0.0377,0.96983125,0.12337362658992908,0.022224832670700558,8.0,0.018936447480227197,0.013980708416140028,8.0,0.027390227991554203
BCb,b_cb,RF,Random Forest,uncalibrated,0.03772,0.9698186,0.13517032546537425,0.019190628647812524,8.0,0.022828176147824873,0.013840378704948478,8.0,0.03198374115426112
BCb,b_cb,RF,Random Forest,uncalibrated,0.03774,0.9698059499999999,0.14625445233252732,0.016415869685340114,8.0,0.02708913623061944,0.013481511761843094,8.0,0.03761598457480847
BCb,b_cb,RF,Random Forest,uncalibrated,0.03776,0.9697933,0.15440879026384338,0.015122577070000935,24.0,0.03166627665582572,0.012885242873316652,8.0,0.04455517150934127
BCb,b_cb,RF,Random Forest,uncalibrated,0.03778,0.9697806499999999,0.1610436285960459,0.016897282953936596,24.0,0.03648158768221589,0.012039122527734083,8.0,0.05313960591744145
BCb,b_cb,RF,Random Forest,uncalibrated,0.0378,0.969768,0.166164747451344,0.01886770377983158,24.0,0.04143100362164515,0.010940012983863573,8.0,0.06379295609071421
BCb,b_cb,RF,Random Forest,uncalibrated,0.03782,0.96975745,0.16951313087171563,0.020592979620705134,14.0,0.045828633265433474,0.009764121813442097,8.0,0.07538906441961195
BCb,b_cb,RF,Random Forest,uncalibrated,0.03784,0.9697469,0.17138138628247895,0.022176282757804065,14.0,0.05012619392710774,0.008419722410067217,8.0,0.0894644401840581
BCb,b_cb,RF,Random Forest,uncalibrated,0.03786,0.96973635,0.17282749883035667,0.023657930026949124,60.0,0.05420737206101893,0.006954927722945684,8.0,0.10653842905380459
BCb,b_cb,RF,Random Forest,uncalibrated,0.03788,0.9697258,0.18046075111359447,0.025447239365514972,8.0,0.057948922883089435,0.005472579712726725,8.0,0.1272091830176345
BCb,b_cb,RF,Random Forest,uncalibrated,0.0379,0.9697152499999999,0.17830692770977113,0.02827907963579673,8.0,0.05900475234402303,0.004794186246076112,24.0,0.15214744221121881
BCb,b_cb,RF,Random Forest,uncalibrated,0.03792,0.9697047,0.17448782918894312,0.030805029013714732,8.0,0.06112706230962243,0.004801480846672941,24.0,0.18207916135284838
BCb,b_cb,RF,Random Forest,uncalibrated,0.03794,0.9696941499999999,0.16910925768852436,0.032916436866081096,8.0,0.06249379639136195,0.0050497016722816125,18.0,0.2177528278376406
BCb,b_cb,RF,Random Forest,uncalibrated,0.03796,0.9696836,0.1623182004086114,0.034530583688126844,8.0,0.06457812182331446,0.00566101765820644,12.0,0.2598872317918541
BCb,b_cb,RF,Random Forest,uncalibrated,0.03798,0.9696730499999999,0.15429691104576615,0.03558898118090423,8.0,0.06754387010931766,0.007280019632719879,8.0,0.3090958114545036
BCb,b_cb,RF,Random Forest,uncalibrated,0.038,0.9696625,0.14525557003752987,0.03605787622467858,8.0,0.0670756988726442,0.008942862758131005,8.0,0.36578445870155357
BCb,b_cb,RF,Random Forest,uncalibrated,0.03802,0.96965195,0.13542387243759718,0.03592928079950115,8.0,0.06575746661616116,0.010454071019834477,8.0,0.43002082450696144
BCb,b_cb,RF,Random Forest,uncalibrated,0.03804,0.9696414,0.12504199374236155,0.03522141587233836,8.0,0.06363701204050048,0.01171540729225137,8.0,0.5013752110292214
BCb,b_cb,RF,Random Forest,uncalibrated,0.03806,0.96963085,0.11435146077517415,0.03397783651103343,8.0,0.06079704370393813,0.012661600259963686,8.0,0.5787377157659156
BCb,b_cb,RF,Random Forest,uncalibrated,0.03808,0.9696203,0.10358647886351696,0.032264826808408774,8.0,0.05735001121220527,0.013254875207676141,8.0,0.660126474214453
BCb,b_cb,RF,Random Forest,uncalibrated,0.0381,0.9696097499999999,0.09296621630883331,0.030166978542147647,8.0,0.05343069268802444,0.013483864934877894,8.0,0.7425211219331295
BCb,b_cb,RF,Random Forest,uncalibrated,0.03812,0.9695992,0.08268841820881087,0.02778120754591108,8.0,0.04918735745678223,0.01336239811946796,8.0,0.821784603102511
