transition,folder,tag,model,calibration,param_key,param_close,k4_close,n_configs,train_acc,mean_at_close,mc_at_close,param_crit,param_crit_err,param_crit_err_slope,crit_B,crit_interp,crit_interp_err,param_closest_grid,chi_peak_param,chi_peak_err,chi_peak_value,chi_peak_B,chi_definition,ess_frac_min,med0,med4,med5,grid_min,grid_max,n_grid
AC,c_a,LR,Logistic Regression,uncalibrated,K0,4.78,1.18042,71998,1.0,0.5981823176307576,0.41366797332032,4.774761410933318,0.0007157315755698661,0.0007159683765695119,4,4.77550877767867,0.000807067638717,4.775,4.774141796666478,0.0008989269581955382,0.16291311808548053,4,variance,8.050869854292314e-05,16342.0,106774.0,100000.0,4.67,4.93,261
AC,c_a,DT,Decision Tree,uncalibrated,K0,4.78,1.18042,71998,1.0,0.4865968499124976,0.5118055555555561,4.780792342343309,0.0007298723263900874,0.0007283131824711837,3,4.78070072704616,0.0007862981210952,4.781,4.780835079740067,0.0007311502670865194,0.2501404929343999,3,variance,8.050869854292314e-05,16342.0,106774.0,100000.0,4.67,4.93,261
AC,c_a,RF,Random Forest,uncalibrated,K0,4.78,1.18042,71998,1.0,0.5035364871246423,0.49692847222222203,4.779811692842289,0.00048281291466414287,0.0004817274144113423,5,4.77983677102662,0.0005869348441589,4.78,4.777805289033043,0.0006124207414792487,0.07648371949406368,5,variance,8.050869854292314e-05,16342.0,106774.0,100000.0,4.67,4.93,261
AC,c_a,GBT,Gradient Boosted Trees,uncalibrated,K0,4.78,1.18042,71998,1.0,0.46822260056463905,0.5225184611357849,4.781145612103,0.00048395094753131516,0.00048298871601855836,5,4.78083187568626,0.0006078648762641,4.781,4.781111313851638,0.0004904129475881105,0.20731165769627768,5,variance,8.050869854292314e-05,16342.0,106774.0,100000.0,4.67,4.93,261
AC,c_a,KNN,kNN,uncalibrated,K0,4.77,1.17887,69522,1.0,0.472040505163833,0.53482952093224,4.771042334428808,0.0006217703278159693,0.000619819570692868,3,4.77138596415986,0.0006165283992335,4.771,4.770701879905643,0.0006280272837257069,0.20199446156742806,3,variance,4.4877373416474965e-05,16342.0,107156.0,100000.0,4.67,4.93,261
AC,c_a,SVM,SVM (RBF),uncalibrated,K0,4.77,1.17887,69522,1.0,0.5818133553450887,0.4931740001439,4.765221871637669,0.000502017021562528,0.0004969929379085452,3,4.76783576993131,0.0004912155537082,4.765,4.764270124679791,0.0008834181183594418,0.05663744555689974,4,variance,4.4877373416474965e-05,16342.0,107156.0,100000.0,4.67,4.93,261
AC,c_a,NN,Neural Network,uncalibrated,K0,4.78,1.18042,71998,1.0,0.4681861681456335,0.42010224918903905,4.78215755207056,0.0007925792896762134,0.0007888651531533928,5,4.77503423846111,0.0008135895196738,4.782,4.782364277974452,0.0009788785963926515,0.11476805101666787,5,variance,8.050869854292314e-05,16342.0,106774.0,100000.0,4.67,4.93,261
