transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AC,c_a,LR,Logistic Regression,uncalibrated,4.818,1.1864279999999998,0.9769777149951795,0.003996907480449721,86.0,0.006181350795700424
AC,c_a,LR,Logistic Regression,uncalibrated,4.819,1.186589,0.9791793744904025,0.003813863716434884,86.0,0.005411411706962208
AC,c_a,LR,Logistic Regression,uncalibrated,4.82,1.18675,0.981175875481474,0.003634461963616352,86.0,0.0047586537201537325
AC,c_a,LR,Logistic Regression,uncalibrated,4.821,1.1869159999999999,0.9830368462770928,0.003454470232312836,86.0,0.00418892283966249
AC,c_a,LR,Logistic Regression,uncalibrated,4.822,1.187082,0.9847148226511062,0.0032797559760967465,86.0,0.003704183047656208
AC,c_a,LR,Logistic Regression,uncalibrated,4.823,1.187248,0.9862261333677173,0.003110851959685243,86.0,0.003289984210921761
AC,c_a,LR,Logistic Regression,uncalibrated,4.824,1.187414,0.9875860435598718,0.0029481760152277525,86.0,0.0029345555428652377
AC,c_a,LR,Logistic Regression,uncalibrated,4.825,1.1875799999999999,0.9888087489655153,0.002792036432894554,86.0,0.0026282792544390127
AC,c_a,LR,Logistic Regression,uncalibrated,4.826,1.187746,0.9899073860054978,0.0026426398723288745,86.0,0.0023632712888706263
AC,c_a,LR,Logistic Regression,uncalibrated,4.827,1.1879119999999999,0.9908940553658058,0.0025001009682437264,86.0,0.0021330470785052304
AC,c_a,LR,Logistic Regression,uncalibrated,4.828,1.188078,0.9917798566628826,0.00236445290089304,86.0,0.0019322547342813965
AC,c_a,LR,Logistic Regression,uncalibrated,4.829,1.1882439999999999,0.9925749318091865,0.0022356583228735263,86.0,0.001756461701836695
AC,c_a,LR,Logistic Regression,uncalibrated,4.83,1.18841,0.993278358885961,0.002115667118680249,80.0,0.0016019838257777944
AC,c_a,LR,Logistic Regression,uncalibrated,4.831,1.188561,0.9937168520540726,0.002045923536242481,3.0,0.0014754868494637988
AC,c_a,LR,Logistic Regression,uncalibrated,4.832,1.188712,0.9942690893038856,0.0019815342718991864,3.0,0.001362413071908542
AC,c_a,LR,Logistic Regression,uncalibrated,4.833,1.188863,0.9947708387595963,0.001917693713386861,3.0,0.0012610582001769369
AC,c_a,LR,Logistic Regression,uncalibrated,4.834,1.189014,0.9952268122668725,0.0018547072703257001,3.0,0.0011699640632794014
AC,c_a,LR,Logistic Regression,uncalibrated,4.835,1.189165,0.9956413000328773,0.0017928248572213852,3.0,0.0010878795021856305
AC,c_a,LR,Logistic Regression,uncalibrated,4.836,1.189316,0.9960182027310602,0.0017322478140576292,3.0,0.0010137279429927517
AC,c_a,LR,Logistic Regression,uncalibrated,4.837,1.189467,0.9963610623543093,0.0016731352045695638,3.0,0.0009465804458299023
AC,c_a,LR,Logistic Regression,uncalibrated,4.838,1.189618,0.9966730916072972,0.001615609500947485,3.0,0.0008856332495530996
AC,c_a,LR,Logistic Regression,uncalibrated,4.839,1.189769,0.9969572016961373,0.001559761678478201,3.0,0.0008301890156313688
AC,c_a,LR,Logistic Regression,uncalibrated,4.84,1.18992,0.9972160284301553,0.001505655753372707,3.0,0.000779641122541762
AC,c_a,LR,Logistic Regression,uncalibrated,4.841,1.1900860000000002,0.9974739144901664,0.0014482762662514424,3.0,0.0007301382361791967
AC,c_a,LR,Logistic Regression,uncalibrated,4.842,1.190252,0.9977070322542031,0.0013929769505436464,3.0,0.0006851632898837707
AC,c_a,LR,Logistic Regression,uncalibrated,4.843,1.1904180000000002,0.997917924868672,0.0013397784946120454,3.0,0.0006442058942732731
AC,c_a,LR,Logistic Regression,uncalibrated,4.844,1.190584,0.9981088662126127,0.0012886801000656807,3.0,0.000606822894946506
AC,c_a,LR,Logistic Regression,uncalibrated,4.845,1.19075,0.9982818888695324,0.0012396634901630007,3.0,0.0005726283883030326
AC,c_a,LR,Logistic Regression,uncalibrated,4.846,1.190916,0.9984388094669697,0.0011926963469646487,3.0,0.0005412853659869972
AC,c_a,LR,Logistic Regression,uncalibrated,4.847,1.1910820000000002,0.9985812515605426,0.0011477352433546765,3.0,0.0005124987015359216
AC,c_a,LR,Logistic Regression,uncalibrated,4.848,1.191248,0.998710666244872,0.0011047281312841248,3.0,0.0004860092463781918
AC,c_a,LR,Logistic Regression,uncalibrated,4.849,1.1914140000000002,0.9988283506739407,0.0010636164423808152,3.0,0.000461588845347081
AC,c_a,LR,Logistic Regression,uncalibrated,4.85,1.19158,0.9989354646694613,0.001024336851695319,3.0,0.0004390361165269895
AC,c_a,LR,Logistic Regression,uncalibrated,4.851,1.1917380000000002,0.9990286049295228,0.0009887308085702836,3.0,0.0004188813254557926
