stride,feature_set,n_features,model,Delta,mean,mean_err
5000,12,12,MeanShift,-0.108,0.75,0.25
1000,12,12,MeanShift,-0.128,0,0
1000,12,12,MeanShift,-0.126,0,0
1000,12,12,MeanShift,-0.124,0,0
1000,12,12,MeanShift,-0.122,0,0
1000,12,12,MeanShift,-0.12,0,0
1000,12,12,MeanShift,-0.118,0,0
1000,12,12,MeanShift,-0.116,0,0
1000,12,12,MeanShift,-0.114,0.854166666666667,0.098454492213596
1000,12,12,MeanShift,-0.112,0.777777777777778,0.100831690330337
1000,12,12,MeanShift,-0.11,0.875,0.0853912563829966
1000,12,12,MeanShift,-0.108,0.818181818181818,0.101639453522718
500,12,12,MeanShift,-0.128,0,0
500,12,12,MeanShift,-0.126,0,0
500,12,12,MeanShift,-0.124,0,0
500,12,12,MeanShift,-0.122,0,0
500,12,12,MeanShift,-0.12,0,0
500,12,12,MeanShift,-0.118,0,0
500,12,12,MeanShift,-0.116,0,0
500,12,12,MeanShift,-0.114,0.87,0.094339811320566
500,12,12,MeanShift,-0.112,0.870370370370369,0.0774685209753774
500,12,12,MeanShift,-0.11,0.90625,0.0523514603733821
500,12,12,MeanShift,-0.108,0.897435897435906,0.0492161471762765
250,12,12,MeanShift,-0.128,0,0
250,12,12,MeanShift,-0.126,0,0
250,12,12,MeanShift,-0.124,0,0
250,12,12,MeanShift,-0.122,0,0
250,12,12,MeanShift,-0.12,0,0
250,12,12,MeanShift,-0.118,0,0
250,12,12,MeanShift,-0.116,0,0
250,12,12,MeanShift,-0.114,0.86,0.0989949493661167
250,12,12,MeanShift,-0.112,0.871794871794873,0.0779841350038234
250,12,12,MeanShift,-0.11,0.92156862745098,0.0373906897743369
250,12,12,MeanShift,-0.108,0.914634146341459,0.0386606524003595
100,12,12,MeanShift,-0.128,0,0
100,12,12,MeanShift,-0.126,0,0
100,12,12,MeanShift,-0.124,0,0
100,12,12,MeanShift,-0.122,0,0
100,12,12,MeanShift,-0.12,0,0
100,12,12,MeanShift,-0.118,0,0
100,12,12,MeanShift,-0.116,0,0
100,12,12,MeanShift,-0.114,0.874,0.0897032143608392
100,12,12,MeanShift,-0.112,0.879999999999999,0.0785988408170107
100,12,12,MeanShift,-0.11,0.908088235294118,0.0396019717105568
100,12,12,MeanShift,-0.108,0.947368421052633,0.0340389057563866
50,12,12,MeanShift,-0.128,0,0
50,12,12,MeanShift,-0.126,0,0
50,12,12,MeanShift,-0.124,0,0
50,12,12,MeanShift,-0.122,0,0
50,12,12,MeanShift,-0.12,0,0
50,12,12,MeanShift,-0.118,0,0
50,12,12,MeanShift,-0.116,0,0
50,12,12,MeanShift,-0.114,0.877,0.0844491957727643
50,12,12,MeanShift,-0.112,0.880471380471381,0.0741171056521214
50,12,12,MeanShift,-0.11,0.914285714285714,0.0399579611024159
50,12,12,MeanShift,-0.108,0.953333333333331,0.0314744860935617
10,12,12,MeanShift,-0.128,0,0
10,12,12,MeanShift,-0.126,0,0
10,12,12,MeanShift,-0.124,0,0
10,12,12,MeanShift,-0.122,0,0
10,12,12,MeanShift,-0.12,0,0
10,12,12,MeanShift,-0.118,0,0
10,12,12,MeanShift,-0.116,0,0
10,12,12,MeanShift,-0.114,0.8798,0.0848341912202857
10,12,12,MeanShift,-0.112,0.878333333333333,0.0718249758823059
10,12,12,MeanShift,-0.11,0.917890520694259,0.0375026897878261
10,12,12,MeanShift,-0.108,0.953333333333331,0.0308817779689952
5000,12,12,Birch,-0.128,1,0
5000,12,12,Birch,-0.126,0,0
5000,12,12,Birch,-0.124,0,0
5000,12,12,Birch,-0.122,1,0
5000,12,12,Birch,-0.12,1,0
5000,12,12,Birch,-0.118,0,0
5000,12,12,Birch,-0.116,0,0
5000,12,12,Birch,-0.114,1,0
5000,12,12,Birch,-0.112,0.75,0.25
5000,12,12,Birch,-0.11,1,0
5000,12,12,Birch,-0.108,1,0
1000,12,12,Birch,-0.128,1,0
1000,12,12,Birch,-0.126,0,0
1000,12,12,Birch,-0.124,0,0
1000,12,12,Birch,-0.122,1,0
1000,12,12,Birch,-0.12,1,0
1000,12,12,Birch,-0.118,0,0
1000,12,12,Birch,-0.116,0,0
1000,12,12,Birch,-0.114,1,0
1000,12,12,Birch,-0.112,1,0
1000,12,12,Birch,-0.11,1,0
1000,12,12,Birch,-0.108,1,0
500,12,12,Birch,-0.128,1,0
500,12,12,Birch,-0.126,0,0
500,12,12,Birch,-0.124,0,0
500,12,12,Birch,-0.122,1,0
500,12,12,Birch,-0.12,1,0
500,12,12,Birch,-0.118,0,0
500,12,12,Birch,-0.116,0,0
500,12,12,Birch,-0.114,1,0
500,12,12,Birch,-0.112,1,0
500,12,12,Birch,-0.11,1,0
500,12,12,Birch,-0.108,1,0
250,12,12,Birch,-0.128,1,0
250,12,12,Birch,-0.126,0,0
250,12,12,Birch,-0.124,0,0
250,12,12,Birch,-0.122,1,0
250,12,12,Birch,-0.12,1,0
250,12,12,Birch,-0.118,0,0
250,12,12,Birch,-0.116,0,0
250,12,12,Birch,-0.114,1,0
250,12,12,Birch,-0.112,1,0
250,12,12,Birch,-0.11,1,0
250,12,12,Birch,-0.108,1,0
100,12,12,Birch,-0.128,1,0
100,12,12,Birch,-0.126,0,0
100,12,12,Birch,-0.124,0,0
100,12,12,Birch,-0.122,1,0
100,12,12,Birch,-0.12,1,0
100,12,12,Birch,-0.118,0,0
100,12,12,Birch,-0.116,0,0
100,12,12,Birch,-0.114,1,0
100,12,12,Birch,-0.112,1,0
100,12,12,Birch,-0.11,1,0
100,12,12,Birch,-0.108,1,0
50,12,12,Birch,-0.128,1,0
50,12,12,Birch,-0.126,0,0
50,12,12,Birch,-0.124,0,0
50,12,12,Birch,-0.122,1,0
50,12,12,Birch,-0.12,1,0
50,12,12,Birch,-0.118,0,0
50,12,12,Birch,-0.116,0,0
50,12,12,Birch,-0.114,1,0
50,12,12,Birch,-0.112,1,0
50,12,12,Birch,-0.11,1,0
50,12,12,Birch,-0.108,1,0
10,12,12,Birch,-0.128,1,0
10,12,12,Birch,-0.126,0,0
10,12,12,Birch,-0.124,0,0
10,12,12,Birch,-0.122,1,0
10,12,12,Birch,-0.12,1,0
10,12,12,Birch,-0.118,0,0
10,12,12,Birch,-0.116,0,0
10,12,12,Birch,-0.114,1,0
10,12,12,Birch,-0.112,1,0
10,12,12,Birch,-0.11,1,0
10,12,12,Birch,-0.108,1,0
5000,12,12,BayesianGMM,-0.128,1,0
5000,12,12,BayesianGMM,-0.126,7.36616264162984E-39,4.46193957995961E-39
5000,12,12,BayesianGMM,-0.124,2.88323104279609E-39,9.6879090590942E-40
5000,12,12,BayesianGMM,-0.122,1,0
5000,12,12,BayesianGMM,-0.12,1,0
5000,12,12,BayesianGMM,-0.118,4.04864549871077E-37,4.00026497701063E-37
5000,12,12,BayesianGMM,-0.116,2.4312631728588E-90,2.37090838570298E-90
5000,12,12,BayesianGMM,-0.114,0.666666666716286,0.333333333274138
5000,12,12,BayesianGMM,-0.112,0.750000011212128,0.249999988787871
5000,12,12,BayesianGMM,-0.11,0.75,0.25
5000,12,12,BayesianGMM,-0.108,0.666703415571533,0.333296584428467
1000,12,12,BayesianGMM,-0.128,1,0
1000,12,12,BayesianGMM,-0.126,7.74541948598178E-41,4.26787633524033E-41
1000,12,12,BayesianGMM,-0.124,1.48615940930705E-40,5.46646176437956E-41
1000,12,12,BayesianGMM,-0.122,1,0
1000,12,12,BayesianGMM,-0.12,1,0
1000,12,12,BayesianGMM,-0.118,2.41456765073388E-35,1.7146099798385E-35
1000,12,12,BayesianGMM,-0.116,7.96922112868997E-37,7.16280275881161E-37
1000,12,12,BayesianGMM,-0.114,1,0
1000,12,12,BayesianGMM,-0.112,1,0
1000,12,12,BayesianGMM,-0.11,1,0
1000,12,12,BayesianGMM,-0.108,1,0
500,12,12,BayesianGMM,-0.128,1,0
500,12,12,BayesianGMM,-0.126,7.01459281505546E-41,4.88870217484791E-41
500,12,12,BayesianGMM,-0.124,2.49494178163107E-40,1.81048842990697E-40
500,12,12,BayesianGMM,-0.122,1,0
500,12,12,BayesianGMM,-0.12,1,0
500,12,12,BayesianGMM,-0.118,6.84086779998704E-34,6.79487346743609E-34
500,12,12,BayesianGMM,-0.116,6.24339204366763E-39,5.71618795740513E-39
500,12,12,BayesianGMM,-0.114,1,0
500,12,12,BayesianGMM,-0.112,1,0
500,12,12,BayesianGMM,-0.11,1,0
500,12,12,BayesianGMM,-0.108,1,0
250,12,12,BayesianGMM,-0.128,1,0
250,12,12,BayesianGMM,-0.126,1.76474408272413E-42,1.03581958501111E-42
250,12,12,BayesianGMM,-0.124,1.52348661722489E-41,1.01048058381411E-41
250,12,12,BayesianGMM,-0.122,1,0
250,12,12,BayesianGMM,-0.12,1,0
250,12,12,BayesianGMM,-0.118,9.30396894650952E-35,9.26202902620503E-35
250,12,12,BayesianGMM,-0.116,9.29711890248098E-41,8.90507266115146E-41
250,12,12,BayesianGMM,-0.114,1,0
250,12,12,BayesianGMM,-0.112,1,0
250,12,12,BayesianGMM,-0.11,1,0
250,12,12,BayesianGMM,-0.108,1,0
