stride,feature_set,n_features,model,K0,mean,mean_err
1,12,12,KMeans,4.93,0.9750978686385385,0.0035885167464114742
1,12,12,GaussianMixture,4.67,8.784588416789095e-141,8.283278727600013e-141
1,12,12,GaussianMixture,4.7,1.589304369273377e-80,1.246319117183098e-80
1,12,12,GaussianMixture,4.72,2.312388897186832e-37,2.3122196529964347e-37
1,12,12,GaussianMixture,4.73,2.944683276124468e-18,2.9446832719566455e-18
1,12,12,GaussianMixture,4.74,2.5684645239684714e-06,2.568447398730974e-06
1,12,12,GaussianMixture,4.75,0.0003550763680229734,0.0002673675344214525
1,12,12,GaussianMixture,4.76,0.001955854625353478,0.000804763538003618
1,12,12,GaussianMixture,4.77,0.01988951603933127,0.002409047736352798
1,12,12,GaussianMixture,4.78,0.08113914730119988,0.00667774226152101
1,12,12,GaussianMixture,4.79,0.235321375999125,0.01586633030817687
1,12,12,GaussianMixture,4.81,0.7423709384975536,0.02248323153770687
1,12,12,GaussianMixture,4.82,0.9088291402892362,0.008797262852953758
1,12,12,GaussianMixture,4.83,0.9781615309361172,0.0026714425052753485
1,12,12,GaussianMixture,4.84,0.9955894925830165,0.0013353041958026335
1,12,12,GaussianMixture,4.85,0.999815163085442,0.00013518938724086768
1,12,12,GaussianMixture,4.86,0.9999997968448584,2.0172539819054925e-07
1,12,12,GaussianMixture,4.87,0.999999999999841,1.4475397790740254e-13
1,12,12,GaussianMixture,4.88,1.000000000000002,3.797547027170516e-16
1,12,12,GaussianMixture,4.9,1.0,0.0
1,12,12,GaussianMixture,4.93,1.0,0.0
1,12,12,Birch,4.67,0.0,0.0
1,12,12,Birch,4.7,0.0,0.0
1,12,12,Birch,4.72,0.002488888888888889,0.0011657668487648001
1,12,12,Birch,4.73,0.010899182561307902,0.00249625444499429
1,12,12,Birch,4.74,0.035789473684210524,0.0046893707645571684
1,12,12,Birch,4.75,0.09783792191631668,0.011154878297867158
1,12,12,Birch,4.76,0.21663674446439252,0.011182860168087293
1,12,12,Birch,4.77,0.40253200978276493,0.013612472134419509
1,12,12,Birch,4.78,0.5987499999999997,0.014089979438456683
1,12,12,Birch,4.79,0.7676454741379279,0.008465043001593888
1,12,12,Birch,4.81,0.9423223834988541,0.005199525675901935
1,12,12,Birch,4.82,0.9776688453159039,0.0037464097200973737
1,12,12,Birch,4.83,0.9929189614476792,0.001773898407876773
1,12,12,Birch,4.84,0.9969739292364992,0.001862197392923648
1,12,12,Birch,4.85,0.9989664082687341,0.0006459948320413448
1,12,12,Birch,4.86,0.9998811645870469,0.00011883541295310674
1,12,12,Birch,4.87,0.9998787143723469,0.00012128562765312267
1,12,12,Birch,4.88,1.0,0.0
1,12,12,Birch,4.9,1.0,0.0
1,12,12,Birch,4.93,1.0,0.0
1,12,12,BayesianGMM,4.67,2.5995647778346364e-133,2.4338459297586587e-133
1,12,12,BayesianGMM,4.7,8.171020729767051e-76,7.132586574986038e-76
1,12,12,BayesianGMM,4.72,9.085201154428523e-35,9.084494230831477e-35
1,12,12,BayesianGMM,4.73,8.451985905445694e-17,8.451985830544619e-17
1,12,12,BayesianGMM,4.74,8.589579974792887e-05,8.589551604708383e-05
1,12,12,BayesianGMM,4.75,0.0006640008245521443,0.00041856717130158506
1,12,12,BayesianGMM,4.76,0.0025599138344253604,0.0009195722223762111
1,12,12,BayesianGMM,4.77,0.02364128299875476,0.003001158198077298
1,12,12,BayesianGMM,4.78,0.09199744605071189,0.007052145576723832
1,12,12,BayesianGMM,4.79,0.25904116673063754,0.01499320172922963
1,12,12,BayesianGMM,4.81,0.7678350592034379,0.022309948128543255
1,12,12,BayesianGMM,4.82,0.9224636209665841,0.008097215476055082
1,12,12,BayesianGMM,4.83,0.9816755807582604,0.002402435274100436
1,12,12,BayesianGMM,4.84,0.9966899630435364,0.0013109180468310333
1,12,12,BayesianGMM,4.85,0.9998716542348768,0.00011722390895269202
1,12,12,BayesianGMM,4.86,0.9999999642143698,3.5482739826534294e-08
1,12,12,BayesianGMM,4.87,0.9999999999999463,4.927608299365667e-14
1,12,12,BayesianGMM,4.88,1.0,0.0
1,12,12,BayesianGMM,4.9,1.0,0.0
1,12,12,BayesianGMM,4.93,1.0,0.0
