stride,feature_set,n_features,model,Delta,mean,mean_err
100,20,20,Agglomerative,0.0402,1,0
100,20,20,Agglomerative,0.041,1,0
50,20,20,Agglomerative,0.036,0,0
50,20,20,Agglomerative,0.0366,0,0
50,20,20,Agglomerative,0.037,0,0
50,20,20,Agglomerative,0.0374,0,0
50,20,20,Agglomerative,0.0378,0.00208659363588932,0.00208659363588941
50,20,20,Agglomerative,0.0382,0.383,0.232
50,20,20,Agglomerative,0.0386,0.830729166666667,0.0839753911538639
50,20,20,Agglomerative,0.039,1,0
50,20,20,Agglomerative,0.0394,1,0
50,20,20,Agglomerative,0.0398,1,0
50,20,20,Agglomerative,0.0402,1,0
50,20,20,Agglomerative,0.041,1,0
5000,20,20,Spectral,0.036,0,0
5000,20,20,Spectral,0.0366,0,0
5000,20,20,Spectral,0.037,0,0
5000,20,20,Spectral,0.0374,0,0
5000,20,20,Spectral,0.0378,0,0
5000,20,20,Spectral,0.0382,0.2,0.2
5000,20,20,Spectral,0.0386,0.666666666666667,0.166666666666667
5000,20,20,Spectral,0.039,1,0
5000,20,20,Spectral,0.0394,1,0
5000,20,20,Spectral,0.0398,1,0
5000,20,20,Spectral,0.0402,1,0
5000,20,20,Spectral,0.041,1,0
1000,20,20,Spectral,0.036,0,0
1000,20,20,Spectral,0.0366,0,0
1000,20,20,Spectral,0.037,0,0
1000,20,20,Spectral,0.0374,0,0
1000,20,20,Spectral,0.0378,0.0510204081632653,0.0510204081632653
1000,20,20,Spectral,0.0382,0.775510204081632,0.0887618255149652
1000,20,20,Spectral,0.0386,1,0
1000,20,20,Spectral,0.039,1,0
1000,20,20,Spectral,0.0394,1,0
1000,20,20,Spectral,0.0398,1,0
1000,20,20,Spectral,0.0402,1,0
1000,20,20,Spectral,0.041,1,0
500,20,20,Spectral,0.036,0,0
500,20,20,Spectral,0.0366,0,0
500,20,20,Spectral,0.037,0,0
500,20,20,Spectral,0.0374,0,0
500,20,20,Spectral,0.0378,0.075757575757576,0.0361014814084217
500,20,20,Spectral,0.0382,0.775,0.0877021474461525
500,20,20,Spectral,0.0386,1,0
500,20,20,Spectral,0.039,1,0
500,20,20,Spectral,0.0394,1,0
500,20,20,Spectral,0.0398,1,0
500,20,20,Spectral,0.0402,1,0
500,20,20,Spectral,0.041,1,0
250,20,20,Spectral,0.036,0,0
250,20,20,Spectral,0.0366,0,0
250,20,20,Spectral,0.037,0,0
250,20,20,Spectral,0.0374,0,0
250,20,20,Spectral,0.0378,0.159090909090909,0.0480891270883029
250,20,20,Spectral,0.0382,0.885,0.0503913257841636
250,20,20,Spectral,0.0386,1,0
250,20,20,Spectral,0.039,1,0
250,20,20,Spectral,0.0394,1,0
250,20,20,Spectral,0.0398,1,0
250,20,20,Spectral,0.0402,1,0
250,20,20,Spectral,0.041,1,0
100,20,20,Spectral,0.036,0,0
100,20,20,Spectral,0.0366,0,0
100,20,20,Spectral,0.037,0,0
100,20,20,Spectral,0.0374,0,0
100,20,20,Spectral,0.0378,0.14604462474645,0.045905800857025
100,20,20,Spectral,0.0382,0.882,0.0504324158793585
100,20,20,Spectral,0.0386,1,0
100,20,20,Spectral,0.039,1,0
100,20,20,Spectral,0.0394,1,0
100,20,20,Spectral,0.0398,1,0
100,20,20,Spectral,0.0402,1,0
100,20,20,Spectral,0.041,1,0
50,20,20,Spectral,0.036,0,0
50,20,20,Spectral,0.0366,0,0
50,20,20,Spectral,0.037,0,0
50,20,20,Spectral,0.0374,0.000523286237571942,0.000523286237571952
50,20,20,Spectral,0.0378,0.174949290060851,0.0525456893517303
50,20,20,Spectral,0.0382,0.890000000000001,0.0478031678567734
50,20,20,Spectral,0.0386,1,0
50,20,20,Spectral,0.039,1,0
50,20,20,Spectral,0.0394,1,0
50,20,20,Spectral,0.0398,1,0
50,20,20,Spectral,0.0402,1,0
50,20,20,Spectral,0.041,1,0
5000,20,20,GaussianMixture,0.036,2.6434566415048E-139,2.6434566415048E-139
5000,20,20,GaussianMixture,0.0366,5.43931329303686E-75,5.43931329303652E-75
5000,20,20,GaussianMixture,0.037,8.98376703705019E-37,8.98376703704954E-37
5000,20,20,GaussianMixture,0.0374,1.04475312081827E-12,1.04475309219964E-12
5000,20,20,GaussianMixture,0.0378,0.0714285765745898,0.0714285710183077
5000,20,20,GaussianMixture,0.0382,0.545527242896525,0.157430995205857
5000,20,20,GaussianMixture,0.0386,0.906895786398055,0.0931008244666509
5000,20,20,GaussianMixture,0.039,1,0
5000,20,20,GaussianMixture,0.0394,1,0
5000,20,20,GaussianMixture,0.0398,1,0
5000,20,20,GaussianMixture,0.0402,1,0
5000,20,20,GaussianMixture,0.041,1,0
1000,20,20,GaussianMixture,0.036,3.16458054420866E-112,2.45469563558267E-112
1000,20,20,GaussianMixture,0.0366,2.47722293852813E-49,2.47722292996967E-49
1000,20,20,GaussianMixture,0.037,3.60516073400638E-21,3.60514058131802E-21
1000,20,20,GaussianMixture,0.0374,8.89693626580194E-05,8.89388186137485E-05
1000,20,20,GaussianMixture,0.0378,0.0575958824212745,0.0278037282422413
1000,20,20,GaussianMixture,0.0382,0.712690764345817,0.103210441590782
1000,20,20,GaussianMixture,0.0386,0.98682292682087,0.0125934568122207
1000,20,20,GaussianMixture,0.039,1,0
1000,20,20,GaussianMixture,0.0394,1,0
1000,20,20,GaussianMixture,0.0398,1,0
1000,20,20,GaussianMixture,0.0402,1,0
1000,20,20,GaussianMixture,0.041,1,0
500,20,20,GaussianMixture,0.036,1.55261416735843E-72,1.55261416735811E-72
500,20,20,GaussianMixture,0.0366,8.67106809902541E-31,8.67106809897982E-31
500,20,20,GaussianMixture,0.037,5.746775713594E-11,5.74675006269581E-11
500,20,20,GaussianMixture,0.0374,0.00587254160633086,0.00587073962760693
500,20,20,GaussianMixture,0.0378,0.151240385185769,0.0398470742190176
500,20,20,GaussianMixture,0.0382,0.82297009603733,0.0737264661823564
500,20,20,GaussianMixture,0.0386,0.999970753492258,2.26745825333829E-05
500,20,20,GaussianMixture,0.039,1,0
500,20,20,GaussianMixture,0.0394,1,0
500,20,20,GaussianMixture,0.0398,1,0
500,20,20,GaussianMixture,0.0402,1,0
500,20,20,GaussianMixture,0.041,1,0
5000,20,20,MeanShift,0.036,0,0
5000,20,20,MeanShift,0.0366,0,0
5000,20,20,MeanShift,0.037,0,0
5000,20,20,MeanShift,0.0374,0,0
5000,20,20,MeanShift,0.0378,0,0
5000,20,20,MeanShift,0.0382,0.142857142857143,0.142857142857143
5000,20,20,MeanShift,0.0386,0.555555555555556,0.222222222222222
5000,20,20,MeanShift,0.039,1,0
5000,20,20,MeanShift,0.0394,1,0
5000,20,20,MeanShift,0.0398,1,0
5000,20,20,MeanShift,0.0402,1,0
5000,20,20,MeanShift,0.041,1,0
1000,20,20,MeanShift,0.036,0,0
1000,20,20,MeanShift,0.0366,0,0
1000,20,20,MeanShift,0.037,0,0
1000,20,20,MeanShift,0.0374,0,0
1000,20,20,MeanShift,0.0378,0,0
1000,20,20,MeanShift,0.0382,0.1,0.1
1000,20,20,MeanShift,0.0386,0.364583333333333,0.28125
1000,20,20,MeanShift,0.039,1,0
1000,20,20,MeanShift,0.0394,1,0
1000,20,20,MeanShift,0.0398,1,0
1000,20,20,MeanShift,0.0402,1,0
1000,20,20,MeanShift,0.041,1,0
500,20,20,MeanShift,0.036,0,0
500,20,20,MeanShift,0.0366,0,0
500,20,20,MeanShift,0.037,0,0
500,20,20,MeanShift,0.0374,0,0
500,20,20,MeanShift,0.0378,0,0
500,20,20,MeanShift,0.0382,0.00714285714285726,0.00714285714285714
500,20,20,MeanShift,0.0386,0.046875,0.046875
500,20,20,MeanShift,0.039,0.947004608294931,0.0345622119815668
500,20,20,MeanShift,0.0394,1,0
500,20,20,MeanShift,0.0398,1,0
500,20,20,MeanShift,0.0402,1,0
500,20,20,MeanShift,0.041,1,0
250,20,20,MeanShift,0.036,0,0
250,20,20,MeanShift,0.0366,0,0
250,20,20,MeanShift,0.037,0,0
250,20,20,MeanShift,0.0374,0,0
250,20,20,MeanShift,0.0378,0,0
250,20,20,MeanShift,0.0382,0.00308641975308645,0.00308641975308642
250,20,20,MeanShift,0.0386,0.0651041666666667,0.0616808295954532
250,20,20,MeanShift,0.039,0.941379310344828,0.042528735632184
250,20,20,MeanShift,0.0394,1,0
250,20,20,MeanShift,0.0398,1,0
250,20,20,MeanShift,0.0402,1,0
250,20,20,MeanShift,0.041,1,0
100,20,20,MeanShift,0.036,0,0
100,20,20,MeanShift,0.0366,0,0
100,20,20,MeanShift,0.037,0,0
100,20,20,MeanShift,0.0374,0,0
100,20,20,MeanShift,0.0378,0,0
100,20,20,MeanShift,0.0382,0.00405679513184586,0.00405679513184584
100,20,20,MeanShift,0.0386,0.05,0.05
100,20,20,MeanShift,0.039,0.934222631094756,0.046458141674333
100,20,20,MeanShift,0.0394,1,0
100,20,20,MeanShift,0.0398,1,0
100,20,20,MeanShift,0.0402,1,0
100,20,20,MeanShift,0.041,1,0
5000,20,20,Birch,0.036,0,0
5000,20,20,Birch,0.0366,0,0
5000,20,20,Birch,0.037,0,0
5000,20,20,Birch,0.0374,0,0
5000,20,20,Birch,0.0378,0,0
5000,20,20,Birch,0.0382,0.0714285714285716,0.0714285714285714
5000,20,20,Birch,0.0386,0,0
5000,20,20,Birch,0.039,0.96,0.04
5000,20,20,Birch,0.0394,1,0
5000,20,20,Birch,0.0398,1,0
5000,20,20,Birch,0.0402,1,0
5000,20,20,Birch,0.041,1,0
1000,20,20,Birch,0.036,0,0
1000,20,20,Birch,0.0366,0,0
1000,20,20,Birch,0.037,0,0
1000,20,20,Birch,0.0374,0,0
1000,20,20,Birch,0.0378,0,0
1000,20,20,Birch,0.0382,0.16,0.16
1000,20,20,Birch,0.0386,0.5,0.23034733736975
1000,20,20,Birch,0.039,1,0
1000,20,20,Birch,0.0394,1,0
1000,20,20,Birch,0.0398,1,0
1000,20,20,Birch,0.0402,1,0
1000,20,20,Birch,0.041,1,0
500,20,20,Birch,0.036,0,0
500,20,20,Birch,0.0366,0,0
500,20,20,Birch,0.037,0,0
500,20,20,Birch,0.0374,0,0
500,20,20,Birch,0.0378,0,0
500,20,20,Birch,0.0382,0.0156250000000001,0.015625
500,20,20,Birch,0.0386,0.0729166666666667,0.0729166666666667
500,20,20,Birch,0.039,0.967816091954023,0.0179545969561072
500,20,20,Birch,0.0394,1,0
500,20,20,Birch,0.0398,1,0
500,20,20,Birch,0.0402,1,0
500,20,20,Birch,0.041,1,0
250,20,20,Birch,0.036,0,0
250,20,20,Birch,0.0366,0,0
250,20,20,Birch,0.037,0,0
250,20,20,Birch,0.0374,0.1675,0.1275
250,20,20,Birch,0.0378,0.718987341772151,0.0640961463350489
250,20,20,Birch,0.0382,0.996913580246913,0.00308641975308646
250,20,20,Birch,0.0386,1,0
250,20,20,Birch,0.039,1,0
250,20,20,Birch,0.0394,1,0
250,20,20,Birch,0.0398,1,0
250,20,20,Birch,0.0402,1,0
250,20,20,Birch,0.041,1,0
100,20,20,Birch,0.036,0,0
100,20,20,Birch,0.0366,0,0
100,20,20,Birch,0.037,0,0
100,20,20,Birch,0.0374,0,0
100,20,20,Birch,0.0378,0,0
100,20,20,Birch,0.0382,0.135,0.127
100,20,20,Birch,0.0386,0.48125,0.245833333333333
100,20,20,Birch,0.039,1,0
100,20,20,Birch,0.0394,1,0
100,20,20,Birch,0.0398,1,0
100,20,20,Birch,0.0402,1,0
100,20,20,Birch,0.041,1,0
50,20,20,Birch,0.036,0,0
50,20,20,Birch,0.0366,0,0
50,20,20,Birch,0.037,0,0
50,20,20,Birch,0.0374,0,0
50,20,20,Birch,0.0378,0.00208659363588932,0.00208659363588941
50,20,20,Birch,0.0382,0.383,0.232
50,20,20,Birch,0.0386,0.830729166666667,0.0839753911538639
50,20,20,Birch,0.039,1,0
50,20,20,Birch,0.0394,1,0
50,20,20,Birch,0.0398,1,0
50,20,20,Birch,0.0402,1,0
50,20,20,Birch,0.041,1,0
5000,20,20,BayesianGMM,0.036,2.80750092039533E-81,2.80750092039532E-81
5000,20,20,BayesianGMM,0.0366,9.26499048658791E-45,9.26498979095731E-45
5000,20,20,BayesianGMM,0.037,3.54942511600252E-22,3.54942501677804E-22
5000,20,20,BayesianGMM,0.0374,7.76082412417331E-10,7.75798536285989E-10
5000,20,20,BayesianGMM,0.0378,0.0714304741167378,0.0714284250769656
5000,20,20,BayesianGMM,0.0382,0.573351925717916,0.168231182730646
5000,20,20,BayesianGMM,0.0386,0.928483122220143,0.071419674890882
5000,20,20,BayesianGMM,0.039,1,0
5000,20,20,BayesianGMM,0.0394,1,0
5000,20,20,BayesianGMM,0.0398,1,0
5000,20,20,BayesianGMM,0.0402,1,0
5000,20,20,BayesianGMM,0.041,1,0
1000,20,20,BayesianGMM,0.036,1.26364872606029E-109,9.15031275091364E-110
1000,20,20,BayesianGMM,0.0366,2.08794467254348E-49,2.08794464105737E-49
1000,20,20,BayesianGMM,0.037,1.84310877483492E-21,1.84310647592683E-21
1000,20,20,BayesianGMM,0.0374,2.28235154196456E-06,2.27885400189125E-06
1000,20,20,BayesianGMM,0.0378,0.0309363815549946,0.0302357554828847
1000,20,20,BayesianGMM,0.0382,0.586141587966487,0.169382473265843
1000,20,20,BayesianGMM,0.0386,0.943583164708763,0.0440649351631618
1000,20,20,BayesianGMM,0.039,0.999999999999978,2.20101539628238E-15
1000,20,20,BayesianGMM,0.0394,1,0
1000,20,20,BayesianGMM,0.0398,1,0
1000,20,20,BayesianGMM,0.0402,1,0
1000,20,20,BayesianGMM,0.041,1,0
500,20,20,BayesianGMM,0.036,2.30838289277119E-88,2.30838289277116E-88
500,20,20,BayesianGMM,0.0366,3.79366778401089E-38,3.79366778401088E-38
500,20,20,BayesianGMM,0.037,1.67233857317325E-15,1.67233452262803E-15
500,20,20,BayesianGMM,0.0374,3.35512678012445E-05,3.35441546106558E-05
500,20,20,BayesianGMM,0.0378,0.0411798901842943,0.0278365858576991
500,20,20,BayesianGMM,0.0382,0.611788032626149,0.178443550719264
500,20,20,BayesianGMM,0.0386,0.961859300134195,0.0264408843352136
500,20,20,BayesianGMM,0.039,0.999999999999978,2.20101539628238E-15
500,20,20,BayesianGMM,0.0394,1,0
500,20,20,BayesianGMM,0.0398,1,0
500,20,20,BayesianGMM,0.0402,1,0
500,20,20,BayesianGMM,0.041,1,0
5000,12,12,KMeans,0.036,0,0
5000,12,12,KMeans,0.0366,0,0
5000,12,12,KMeans,0.037,0,0
5000,12,12,KMeans,0.0374,0,0
5000,12,12,KMeans,0.0378,0.0714285714285716,0.0714285714285714
5000,12,12,KMeans,0.0382,0.909090909090907,0.0909090909090909
5000,12,12,KMeans,0.0386,1,0
5000,12,12,KMeans,0.039,1,0
5000,12,12,KMeans,0.0394,1,0
5000,12,12,KMeans,0.0398,1,0
5000,12,12,KMeans,0.0402,1,0
5000,12,12,KMeans,0.041,1,0
1000,12,12,KMeans,0.036,0,0
1000,12,12,KMeans,0.0366,0,0
1000,12,12,KMeans,0.037,0,0
1000,12,12,KMeans,0.0374,0,0
1000,12,12,KMeans,0.0378,0.0510204081632653,0.0510204081632653
1000,12,12,KMeans,0.0382,0.795918367346939,0.0770391268905179
1000,12,12,KMeans,0.0386,1,0
1000,12,12,KMeans,0.039,1,0
1000,12,12,KMeans,0.0394,1,0
1000,12,12,KMeans,0.0398,1,0
1000,12,12,KMeans,0.0402,1,0
1000,12,12,KMeans,0.041,1,0
500,12,12,KMeans,0.036,0,0
500,12,12,KMeans,0.0366,0,0
500,12,12,KMeans,0.037,0,0
500,12,12,KMeans,0.0374,0,0
500,12,12,KMeans,0.0378,0.056122448979592,0.0278240163079547
500,12,12,KMeans,0.0382,0.765,0.095
500,12,12,KMeans,0.0386,1,0
500,12,12,KMeans,0.039,1,0
500,12,12,KMeans,0.0394,1,0
500,12,12,KMeans,0.0398,1,0
500,12,12,KMeans,0.0402,1,0
500,12,12,KMeans,0.041,1,0
250,12,12,KMeans,0.036,0,0
250,12,12,KMeans,0.0366,0,0
250,12,12,KMeans,0.037,0,0
250,12,12,KMeans,0.0374,0,0
250,12,12,KMeans,0.0378,0.0580808080808079,0.0257113204533691
250,12,12,KMeans,0.0382,0.77,0.09
250,12,12,KMeans,0.0386,1,0
250,12,12,KMeans,0.039,1,0
250,12,12,KMeans,0.0394,1,0
250,12,12,KMeans,0.0398,1,0
250,12,12,KMeans,0.0402,1,0
250,12,12,KMeans,0.041,1,0
100,12,12,KMeans,0.036,0,0
100,12,12,KMeans,0.0366,0,0
100,12,12,KMeans,0.037,0,0
100,12,12,KMeans,0.0374,0,0
100,12,12,KMeans,0.0378,0.0588235294117647,0.0274232486981567
100,12,12,KMeans,0.0382,0.76,0.09
100,12,12,KMeans,0.0386,0.99770904925542,0.00229095074455895
100,12,12,KMeans,0.039,1,0
100,12,12,KMeans,0.0394,1,0
100,12,12,KMeans,0.0398,1,0
100,12,12,KMeans,0.0402,1,0
100,12,12,KMeans,0.041,1,0
50,12,12,KMeans,0.036,0,0
50,12,12,KMeans,0.0366,0,0
50,12,12,KMeans,0.037,0,0
50,12,12,KMeans,0.0374,0,0
50,12,12,KMeans,0.0378,0.058316430020284,0.0264835054320882
50,12,12,KMeans,0.0382,0.7625,0.0900680298441128
50,12,12,KMeans,0.0386,0.997849462365605,0.00169176722722111
50,12,12,KMeans,0.039,1,0
50,12,12,KMeans,0.0394,1,0
50,12,12,KMeans,0.0398,1,0
50,12,12,KMeans,0.0402,1,0
50,12,12,KMeans,0.041,1,0
10,12,12,KMeans,0.036,0,0
10,12,12,KMeans,0.0366,0,0
10,12,12,KMeans,0.037,0,0
10,12,12,KMeans,0.0374,0,0
10,12,12,KMeans,0.0378,0.0604040404040403,0.0264386441136259
10,12,12,KMeans,0.0382,0.7728,0.0861578396510343
10,12,12,KMeans,0.0386,0.99821165579635,0.00148805129766943
10,12,12,KMeans,0.039,1,0
10,12,12,KMeans,0.0394,1,0
10,12,12,KMeans,0.0398,1,0
10,12,12,KMeans,0.0402,1,0
10,12,12,KMeans,0.041,1,0
1,12,12,KMeans,0.036,0,0
1,12,12,KMeans,0.0366,0,0
1,12,12,KMeans,0.037,0,0
1,12,12,KMeans,0.0374,0,0
1,12,12,KMeans,0.0378,0.0616163449708558,0.0265772742577107
1,12,12,KMeans,0.0382,0.77363,0.0862930516708423
1,12,12,KMeans,0.0386,0.998270184652564,0.00135331252755038
1,12,12,KMeans,0.039,1,0
1,12,12,KMeans,0.0394,1,0
1,12,12,KMeans,0.0398,1,0
1,12,12,KMeans,0.0402,1,0
1,12,12,KMeans,0.041,1,0
5000,12,12,Agglomerative,0.036,0,0
5000,12,12,Agglomerative,0.0366,0,0
5000,12,12,Agglomerative,0.037,0,0
5000,12,12,Agglomerative,0.0374,0,0
5000,12,12,Agglomerative,0.0378,0.0714285714285716,0.0714285714285714
5000,12,12,Agglomerative,0.0382,0.636363636363636,0.152120004824377
5000,12,12,Agglomerative,0.0386,1,0
5000,12,12,Agglomerative,0.039,1,0
5000,12,12,Agglomerative,0.0394,1,0
5000,12,12,Agglomerative,0.0398,1,0
5000,12,12,Agglomerative,0.0402,1,0
5000,12,12,Agglomerative,0.041,1,0
1000,12,12,Agglomerative,0.036,0,0
1000,12,12,Agglomerative,0.0366,0,0
1000,12,12,Agglomerative,0.037,0,0
1000,12,12,Agglomerative,0.0374,0,0
1000,12,12,Agglomerative,0.0378,0,0
1000,12,12,Agglomerative,0.0382,0.1,0.1
1000,12,12,Agglomerative,0.0386,0.375,0.270833333333333
1000,12,12,Agglomerative,0.039,1,0
1000,12,12,Agglomerative,0.0394,1,0
1000,12,12,Agglomerative,0.0398,1,0
1000,12,12,Agglomerative,0.0402,1,0
1000,12,12,Agglomerative,0.041,1,0
500,12,12,Agglomerative,0.036,0,0
500,12,12,Agglomerative,0.0366,0,0
500,12,12,Agglomerative,0.037,0,0
500,12,12,Agglomerative,0.0374,0,0
500,12,12,Agglomerative,0.0378,0.0408163265306122,0.0263468254844042
500,12,12,Agglomerative,0.0382,0.695,0.125
500,12,12,Agglomerative,0.0386,1,0
500,12,12,Agglomerative,0.039,1,0
500,12,12,Agglomerative,0.0394,1,0
500,12,12,Agglomerative,0.0398,1,0
500,12,12,Agglomerative,0.0402,1,0
500,12,12,Agglomerative,0.041,1,0
250,12,12,Agglomerative,0.036,0,0
250,12,12,Agglomerative,0.0366,0,0
250,12,12,Agglomerative,0.037,0,0
250,12,12,Agglomerative,0.0374,0,0
250,12,12,Agglomerative,0.0378,0.156565656565657,0.0466599270288705
250,12,12,Agglomerative,0.0382,0.877499999999999,0.0520216301167121
250,12,12,Agglomerative,0.0386,1,0
250,12,12,Agglomerative,0.039,1,0
250,12,12,Agglomerative,0.0394,1,0
250,12,12,Agglomerative,0.0398,1,0
250,12,12,Agglomerative,0.0402,1,0
250,12,12,Agglomerative,0.041,1,0
100,12,12,Agglomerative,0.036,0,0
100,12,12,Agglomerative,0.0366,0,0
100,12,12,Agglomerative,0.037,0,0
100,12,12,Agglomerative,0.0374,0,0
100,12,12,Agglomerative,0.0378,0.010351966873706,0.00752767020866182
100,12,12,Agglomerative,0.0382,0.562,0.188
100,12,12,Agglomerative,0.0386,0.970833333333332,0.019568059449452
100,12,12,Agglomerative,0.039,1,0
100,12,12,Agglomerative,0.0394,1,0
100,12,12,Agglomerative,0.0398,1,0
100,12,12,Agglomerative,0.0402,1,0
100,12,12,Agglomerative,0.041,1,0
50,12,12,Agglomerative,0.036,0,0
50,12,12,Agglomerative,0.0366,0,0
50,12,12,Agglomerative,0.037,0,0
50,12,12,Agglomerative,0.0374,0,0
50,12,12,Agglomerative,0.0378,0,0
50,12,12,Agglomerative,0.0382,0.0265664160401003,0.0265664160401003
50,12,12,Agglomerative,0.0386,0.139583333333333,0.125
50,12,12,Agglomerative,0.039,0.97493100275989,0.015869365225391
50,12,12,Agglomerative,0.0394,1,0
50,12,12,Agglomerative,0.0398,1,0
50,12,12,Agglomerative,0.0402,1,0
50,12,12,Agglomerative,0.041,1,0
5000,12,12,Spectral,0.036,0,0
5000,12,12,Spectral,0.0366,0,0
5000,12,12,Spectral,0.037,0,0
5000,12,12,Spectral,0.0374,0,0
5000,12,12,Spectral,0.0378,0,0
5000,12,12,Spectral,0.0382,0.5,0.188982236504614
5000,12,12,Spectral,0.0386,0.7,0.152752523165195
5000,12,12,Spectral,0.039,1,0
5000,12,12,Spectral,0.0394,1,0
5000,12,12,Spectral,0.0398,1,0
5000,12,12,Spectral,0.0402,1,0
5000,12,12,Spectral,0.041,1,0
1000,12,12,Spectral,0.036,0,0
1000,12,12,Spectral,0.0366,0,0
1000,12,12,Spectral,0.037,0,0
1000,12,12,Spectral,0.0374,0.012987012987013,0.012987012987013
1000,12,12,Spectral,0.0378,0.247058823529412,0.0738229435177126
1000,12,12,Spectral,0.0382,0.9375,0.0409158544192486
1000,12,12,Spectral,0.0386,1,0
1000,12,12,Spectral,0.039,1,0
1000,12,12,Spectral,0.0394,1,0
1000,12,12,Spectral,0.0398,1,0
1000,12,12,Spectral,0.0402,1,0
1000,12,12,Spectral,0.041,1,0
500,12,12,Spectral,0.036,0,0
500,12,12,Spectral,0.0366,0,0
500,12,12,Spectral,0.037,0,0
500,12,12,Spectral,0.0374,0.00653594771241834,0.0065359477124183
500,12,12,Spectral,0.0378,0.303030303030304,0.0701103758976725
500,12,12,Spectral,0.0382,0.943877551020408,0.0364358593293002
500,12,12,Spectral,0.0386,1,0
500,12,12,Spectral,0.039,1,0
500,12,12,Spectral,0.0394,1,0
500,12,12,Spectral,0.0398,1,0
500,12,12,Spectral,0.0402,1,0
500,12,12,Spectral,0.041,1,0
250,12,12,Spectral,0.036,0,0
250,12,12,Spectral,0.0366,0,0
250,12,12,Spectral,0.037,0,0
250,12,12,Spectral,0.0374,0.012531328320802,0.012531328320802
250,12,12,Spectral,0.0378,0.297979797979797,0.0645154272063945
250,12,12,Spectral,0.0382,0.9475,0.0290166208527852
250,12,12,Spectral,0.0386,1,0
250,12,12,Spectral,0.039,1,0
250,12,12,Spectral,0.0394,1,0
250,12,12,Spectral,0.0398,1,0
250,12,12,Spectral,0.0402,1,0
250,12,12,Spectral,0.041,1,0
100,12,12,Spectral,0.036,0,0
100,12,12,Spectral,0.0366,0,0
100,12,12,Spectral,0.037,0,0
100,12,12,Spectral,0.0374,0.029,0.029
100,12,12,Spectral,0.0378,0.454545454545455,0.0720598281220713
100,12,12,Spectral,0.0382,0.975308641975312,0.0147559087572147
100,12,12,Spectral,0.0386,1,0
100,12,12,Spectral,0.039,1,0
100,12,12,Spectral,0.0394,1,0
100,12,12,Spectral,0.0398,1,0
100,12,12,Spectral,0.0402,1,0
100,12,12,Spectral,0.041,1,0
50,12,12,Spectral,0.036,0,0
50,12,12,Spectral,0.0366,0,0
50,12,12,Spectral,0.037,0,0
50,12,12,Spectral,0.0374,0.04,0.04
50,12,12,Spectral,0.0378,0.482828282828283,0.0705243981276443
50,12,12,Spectral,0.0382,0.982,0.0123288280059379
50,12,12,Spectral,0.0386,1,0
50,12,12,Spectral,0.039,1,0
50,12,12,Spectral,0.0394,1,0
50,12,12,Spectral,0.0398,1,0
50,12,12,Spectral,0.0402,1,0
50,12,12,Spectral,0.041,1,0
5000,12,12,GaussianMixture,0.036,5.38956633322825E-35,5.07031468705682E-35
5000,12,12,GaussianMixture,0.0366,4.94745067993998E-23,4.9111328111152E-23
5000,12,12,GaussianMixture,0.037,3.62823912397367E-13,3.50514760382825E-13
5000,12,12,GaussianMixture,0.0374,8.71195923830198E-07,8.70318729599001E-07
5000,12,12,GaussianMixture,0.0378,0.0718500946417811,0.0713289675145563
5000,12,12,GaussianMixture,0.0382,0.76685115800379,0.122666594286793
5000,12,12,GaussianMixture,0.0386,0.927499298923652,0.0725000345013212
5000,12,12,GaussianMixture,0.039,1,0
5000,12,12,GaussianMixture,0.0394,1,0
5000,12,12,GaussianMixture,0.0398,1,0
5000,12,12,GaussianMixture,0.0402,1,0
5000,12,12,GaussianMixture,0.041,1,0
1000,12,12,GaussianMixture,0.036,4.90209004273174E-33,4.27319265196367E-33
1000,12,12,GaussianMixture,0.0366,4.61699722223886E-18,4.59518709288E-18
1000,12,12,GaussianMixture,0.037,2.57692912103902E-11,2.50779273953668E-11
1000,12,12,GaussianMixture,0.0374,0.00024003517307687,0.000235936882772477
1000,12,12,GaussianMixture,0.0378,0.0923258970575199,0.0427143465765861
1000,12,12,GaussianMixture,0.0382,0.800073073810066,0.0686095562383513
1000,12,12,GaussianMixture,0.0386,0.992344400225841,0.00765514430421073
1000,12,12,GaussianMixture,0.039,1,0
1000,12,12,GaussianMixture,0.0394,1,0
1000,12,12,GaussianMixture,0.0398,1,0
1000,12,12,GaussianMixture,0.0402,1,0
1000,12,12,GaussianMixture,0.041,1,0
500,12,12,GaussianMixture,0.036,6.39688622570388E-31,6.35919768638549E-31
500,12,12,GaussianMixture,0.0366,6.16130203691092E-15,6.16118289195896E-15
500,12,12,GaussianMixture,0.037,5.29054706164066E-09,5.28704846379874E-09
500,12,12,GaussianMixture,0.0374,0.000232225531450137,0.00022737539368022
500,12,12,GaussianMixture,0.0378,0.092325334354919,0.0365190700019077
500,12,12,GaussianMixture,0.0382,0.772113814777501,0.0898993816543631
500,12,12,GaussianMixture,0.0386,0.992825523717193,0.0071629572722416
500,12,12,GaussianMixture,0.039,1,0
500,12,12,GaussianMixture,0.0394,1,0
500,12,12,GaussianMixture,0.0398,1,0
500,12,12,GaussianMixture,0.0402,1,0
500,12,12,GaussianMixture,0.041,1,0
5000,12,12,MeanShift,0.036,0,0
5000,12,12,MeanShift,0.0366,0,0
5000,12,12,MeanShift,0.037,0,0
5000,12,12,MeanShift,0.0374,0,0
