feature_set,n_features,model,calibration,Delta,chi,chi_err
12,12,SVM (RBF),calibrated,0.041,1.40316019428072E-09,2.56421274660555E-10
12,12,SVM (RBF),uncalibrated,0.036,1.62055784061556E-05,1.24198416593958E-06
12,12,SVM (RBF),uncalibrated,0.0366,0.000148826381024179,2.15281872290689E-05
12,12,SVM (RBF),uncalibrated,0.037,0.000585143762294933,0.000140657925731076
12,12,SVM (RBF),uncalibrated,0.0374,0.00131455396094823,0.00025972852404985
12,12,SVM (RBF),uncalibrated,0.0378,0.00170888270405251,0.000453691415609864
12,12,SVM (RBF),uncalibrated,0.0382,0.0039663353402095,0.00121168555592245
12,12,SVM (RBF),uncalibrated,0.0386,0.00229891505823737,0.000582879194877669
12,12,SVM (RBF),uncalibrated,0.039,0.00102065849964,0.000258060835967312
12,12,SVM (RBF),uncalibrated,0.0394,0.000168154707479676,3.96552345036255E-05
12,12,SVM (RBF),uncalibrated,0.0398,4.64373616110672E-05,1.38131113766859E-05
12,12,SVM (RBF),uncalibrated,0.0402,8.08855395126714E-05,2.01319708940382E-05
12,12,SVM (RBF),uncalibrated,0.041,1.99148478339383E-05,7.15990906916646E-07
12,12,Neural Network,calibrated,0.036,1.8091136400052E-16,2.46732561303306E-17
12,12,Neural Network,calibrated,0.0366,1.20886130985914E-13,6.89898171125016E-14
12,12,Neural Network,calibrated,0.037,4.54542771856106E-08,4.5299332129416E-08
12,12,Neural Network,calibrated,0.0374,0.00233444051577736,0.00209786756654711
12,12,Neural Network,calibrated,0.0378,0.0726403562002491,0.0157858772474596
12,12,Neural Network,calibrated,0.0382,0.0745224769876287,0.0230259775347814
12,12,Neural Network,calibrated,0.0386,0.00071344340598063,0.000517183524144557
12,12,Neural Network,calibrated,0.039,7.05665586289001E-13,3.02381789101051E-13
12,12,Neural Network,calibrated,0.0394,5.3035939471028E-15,3.25948338498887E-15
12,12,Neural Network,calibrated,0.0398,1.52231971631197E-16,7.06973238389887E-17
12,12,Neural Network,calibrated,0.0402,2.76453465513546E-16,1.14601988726272E-16
12,12,Neural Network,calibrated,0.041,3.03411111364385E-17,1.23577238903816E-18
12,12,Neural Network,uncalibrated,0.036,3.18510769061224E-12,6.04111621696266E-13
12,12,Neural Network,uncalibrated,0.0366,3.14009201746122E-09,1.82003374459302E-09
12,12,Neural Network,uncalibrated,0.037,9.14229271753009E-06,7.99456776416136E-06
12,12,Neural Network,uncalibrated,0.0374,0.00243622256505601,0.00167168652711175
12,12,Neural Network,uncalibrated,0.0378,0.0492793831096314,0.0114183090759411
12,12,Neural Network,uncalibrated,0.0382,0.0703761823262746,0.0181614034320273
12,12,Neural Network,uncalibrated,0.0386,0.00225770964245376,0.00115599414512577
12,12,Neural Network,uncalibrated,0.039,2.43165564632728E-08,1.00132175907127E-08
12,12,Neural Network,uncalibrated,0.0394,1.9997512425973E-10,1.18790133523682E-10
12,12,Neural Network,uncalibrated,0.0398,1.21596255931622E-11,5.06019885559037E-12
12,12,Neural Network,uncalibrated,0.0402,1.35665856660881E-11,4.64525110695627E-12
12,12,Neural Network,uncalibrated,0.041,3.15192255294786E-12,1.05847982529105E-13
