stride,feature_set,n_features,model,K0,chi,chi_err
500,30,30,MeanShift,4.9,0.0165280754560822,0.0115504452712771
500,30,30,MeanShift,4.93,0.0479809748341466,0.0346989966555184
5000,30,30,Birch,4.67,0,0
5000,30,30,Birch,4.7,0,0
5000,30,30,Birch,4.72,0,0
5000,30,30,Birch,4.73,0,0
5000,30,30,Birch,4.74,0,0
5000,30,30,Birch,4.75,0.125,0.125
5000,30,30,Birch,4.76,0,0
5000,30,30,Birch,4.77,0.125,0.125
5000,30,30,Birch,4.78,0.0769230769230776,0.0769230769230769
5000,30,30,Birch,4.79,0.266835016835017,0.033384734032074
5000,30,30,Birch,4.81,0.194444444444444,0.104990131391452
5000,30,30,Birch,4.82,0,0
5000,30,30,Birch,4.83,0,0
5000,30,30,Birch,4.84,0.111111111111111,0.111111111111111
5000,30,30,Birch,4.85,0,0
5000,30,30,Birch,4.86,0.125757575757576,0.113636363636364
5000,30,30,Birch,4.87,0.111111111111111,0.111111111111111
5000,30,30,Birch,4.88,0,0
5000,30,30,Birch,4.9,0,0
5000,30,30,Birch,4.93,0,0
1000,30,30,Birch,4.67,0,0
1000,30,30,Birch,4.7,0,0
1000,30,30,Birch,4.72,0,0
1000,30,30,Birch,4.73,0,0
1000,30,30,Birch,4.74,0.0604838709677424,0.0405771533790147
1000,30,30,Birch,4.75,0.15340909090909,0.0461876832844575
1000,30,30,Birch,4.76,0.140767477203647,0.0718085106382979
1000,30,30,Birch,4.77,0.16768968456948,0.0482705159296494
1000,30,30,Birch,4.78,0.238975817923186,0.022028386067277
1000,30,30,Birch,4.79,0.250355618776671,0.0135280631746678
1000,30,30,Birch,4.81,0.160968499167045,0.0420939229311169
1000,30,30,Birch,4.82,0.052552552552552,0.0355338235207522
1000,30,30,Birch,4.83,0.0658843053579896,0.0586770981507824
1000,30,30,Birch,4.84,0.0845665961945044,0.0375773627665256
1000,30,30,Birch,4.85,0.0163934426229508,0.0163934426229508
1000,30,30,Birch,4.86,0.0454042081949062,0.0309096847523824
1000,30,30,Birch,4.87,0.0416281221091585,0.0284380898966904
1000,30,30,Birch,4.88,0.0333503575076609,0.0318181818181818
1000,30,30,Birch,4.9,0.0217391304347818,0.0217391304347826
1000,30,30,Birch,4.93,0,0
500,30,30,Birch,4.67,0,0
500,30,30,Birch,4.7,0,0
500,30,30,Birch,4.72,0.0344611528822051,0.023694123812451
500,30,30,Birch,4.73,0.0433440018966334,0.0245834912320346
500,30,30,Birch,4.74,0.0460829493087536,0.0252723064419069
500,30,30,Birch,4.75,0.138433899757717,0.0321148778607901
500,30,30,Birch,4.76,0.147497805092181,0.031048960397717
500,30,30,Birch,4.77,0.232919254658383,0.0169658162413289
500,30,30,Birch,4.78,0.252436506393341,0.0049601754243581
500,30,30,Birch,4.79,0.232105263157895,0.0164295874822192
500,30,30,Birch,4.81,0.172967308294587,0.0287849107338228
500,30,30,Birch,4.82,0.0518326545723791,0.0242603635699466
500,30,30,Birch,4.83,0.0256322624743691,0.0177586400637568
500,30,30,Birch,4.84,0.0342117263061896,0.0218878248974008
500,30,30,Birch,4.85,0.0232492997198877,0.0161399580567536
500,30,30,Birch,4.86,0,0
500,30,30,Birch,4.87,0.0121218901930471,0.0120100083402836
500,30,30,Birch,4.88,0,0
500,30,30,Birch,4.9,0,0
500,30,30,Birch,4.93,0,0
250,30,30,Birch,4.67,0,0
250,30,30,Birch,4.7,0,0
250,30,30,Birch,4.72,0.0130701715397875,0.00911775051023993
250,30,30,Birch,4.73,0.0430124997292086,0.0175307736205441
250,30,30,Birch,4.74,0.0648568558038485,0.0172386216157829
250,30,30,Birch,4.75,0.159003593050695,0.0376233250351372
250,30,30,Birch,4.76,0.197840865256967,0.0168644421695076
250,30,30,Birch,4.77,0.238183817981838,0.00841260750490034
250,30,30,Birch,4.78,0.216977124183003,0.0117454147285111
250,30,30,Birch,4.79,0.213131775629413,0.0134068704200964
250,30,30,Birch,4.81,0.112877739894075,0.0163208640616736
250,30,30,Birch,4.82,0.0550491176881244,0.0212002609262883
250,30,30,Birch,4.83,0.0322528941635885,0.0173994968382555
250,30,30,Birch,4.84,0.0143998760546359,0.00851693186454509
250,30,30,Birch,4.85,0.0066890448331942,0.00666463970811797
250,30,30,Birch,4.86,0.0038759689922481,0.00387596899224806
250,30,30,Birch,4.87,0.0039682539682539,0.00396825396825397
250,30,30,Birch,4.88,0,0
250,30,30,Birch,4.9,0,0
250,30,30,Birch,4.93,0,0
100,30,30,Birch,4.67,0,0
100,30,30,Birch,4.7,0,0
100,30,30,Birch,4.72,0.00711757365514954,0.00704117946110829
100,30,30,Birch,4.73,0.0103337047713098,0.00496752782903756
100,30,30,Birch,4.74,0.0437691521897388,0.008056651629879
100,30,30,Birch,4.75,0.098866807875493,0.0177263402373681
100,30,30,Birch,4.76,0.159103428654355,0.0166876606036177
100,30,30,Birch,4.77,0.223782648155173,0.00695349662882778
100,30,30,Birch,4.78,0.244372986055382,0.00392676693558237
100,30,30,Birch,4.79,0.246088672035956,0.00327800251654088
100,30,30,Birch,4.81,0.145162834458593,0.0133890195562217
100,30,30,Birch,4.82,0.0879465827221836,0.0107366229805397
100,30,30,Birch,4.83,0.0431087819634533,0.00820962905891713
100,30,30,Birch,4.84,0.0188997384266965,0.00600982414783513
100,30,30,Birch,4.85,0.015431773388779,0.0054223868979467
100,30,30,Birch,4.86,0.00938711548068196,0.00442892234616517
100,30,30,Birch,4.87,0.00517769866819982,0.00312041808287104
100,30,30,Birch,4.88,0,0
100,30,30,Birch,4.9,0,0
100,30,30,Birch,4.93,0,0
50,30,30,Birch,4.67,0,0
50,30,30,Birch,4.7,0,0
50,30,30,Birch,4.72,0.00709531445884829,0.00527147125430567
50,30,30,Birch,4.73,0.0177904872154061,0.00527687729671958
50,30,30,Birch,4.74,0.055356931821158,0.00789746233050082
50,30,30,Birch,4.75,0.101105644061334,0.0139913182940581
50,30,30,Birch,4.76,0.15563435116582,0.00913113550264277
50,30,30,Birch,4.77,0.219512313074843,0.00458519879520964
50,30,30,Birch,4.78,0.250085993998562,0.00186891515994436
50,30,30,Birch,4.79,0.229395426184968,0.00445264640610345
50,30,30,Birch,4.81,0.103188960364504,0.0112488626023658
50,30,30,Birch,4.82,0.0499404181399829,0.0060954081438861
50,30,30,Birch,4.83,0.0284105493569117,0.00511368775186979
50,30,30,Birch,4.84,0.0138029734356527,0.00344952122144663
50,30,30,Birch,4.85,0.00579651699629861,0.00225801682541311
50,30,30,Birch,4.86,0.00235744207780295,0.00131546435100936
50,30,30,Birch,4.87,0.00119904141480338,0.00119796152277098
50,30,30,Birch,4.88,0,0
50,30,30,Birch,4.9,0,0
50,30,30,Birch,4.93,0,0
5000,30,30,BayesianGMM,4.67,0,0
5000,30,30,BayesianGMM,4.7,6.30939820192065E-20,6.30939820192042E-20
5000,30,30,BayesianGMM,4.72,3.49724529283126E-12,3.49325556642251E-12
5000,30,30,BayesianGMM,4.73,3.3528526716537E-06,2.3462925640892E-06
5000,30,30,BayesianGMM,4.74,1.21350427217592E-06,1.21350319920844E-06
5000,30,30,BayesianGMM,4.75,0.14273335746775,0.142733131710379
5000,30,30,BayesianGMM,4.76,0.139008685002857,0.1390086783278
5000,30,30,BayesianGMM,4.77,0.12495752377032,0.124957437218198
5000,30,30,BayesianGMM,4.78,0.120980408648071,0.119639597945326
5000,30,30,BayesianGMM,4.79,0.26658063543937,0.0607072166060657
5000,30,30,BayesianGMM,4.81,0.18912554373504,0.102100319929286
5000,30,30,BayesianGMM,4.82,5.27261467202073E-06,2.68248492192757E-06
5000,30,30,BayesianGMM,4.83,0.0448234164464362,0.0448216641711468
5000,30,30,BayesianGMM,4.84,0.0796112473951969,0.0796110706292324
5000,30,30,BayesianGMM,4.85,3.23216127853136E-05,3.16504404017272E-05
5000,30,30,BayesianGMM,4.86,0.107208587918891,0.104717059006566
5000,30,30,BayesianGMM,4.87,0.0658956997850904,0.0658956994131669
5000,30,30,BayesianGMM,4.88,0.0585657160876736,0.0585651413309693
5000,30,30,BayesianGMM,4.9,4.01644063998222E-14,3.45022509120513E-14
5000,30,30,BayesianGMM,4.93,1.7077230026637E-08,1.70772299885814E-08
1000,30,30,BayesianGMM,4.67,0,0
1000,30,30,BayesianGMM,4.7,1.07982787001879E-18,1.07980734003412E-18
1000,30,30,BayesianGMM,4.72,5.48230702297574E-10,5.48230495265918E-10
1000,30,30,BayesianGMM,4.73,4.75065129649707E-07,4.73672103855732E-07
1000,30,30,BayesianGMM,4.74,1.08942905696895E-07,1.08942564612566E-07
1000,30,30,BayesianGMM,4.75,0.0246142763898127,0.0246076776503838
1000,30,30,BayesianGMM,4.76,0.0391960119310247,0.0380053787003748
1000,30,30,BayesianGMM,4.77,0.0553139641992858,0.035416922825689
1000,30,30,BayesianGMM,4.78,0.0904426230642606,0.0332637068316283
1000,30,30,BayesianGMM,4.79,0.150075823251395,0.0351964403602963
1000,30,30,BayesianGMM,4.81,0.181457125539816,0.0165930627397451
1000,30,30,BayesianGMM,4.82,0.15323161423708,0.0189540410453363
1000,30,30,BayesianGMM,4.83,0.158482267829632,0.0216622767345498
1000,30,30,BayesianGMM,4.84,0.139272025577722,0.0257459974683352
1000,30,30,BayesianGMM,4.85,0.133922041990994,0.032646361570594
1000,30,30,BayesianGMM,4.86,0.104900095649048,0.0289228985880464
1000,30,30,BayesianGMM,4.87,0.0774145705101423,0.0286058598493762
1000,30,30,BayesianGMM,4.88,0.0676578808343156,0.0282714857732163
1000,30,30,BayesianGMM,4.9,0.0313789869908874,0.0209914181425587
1000,30,30,BayesianGMM,4.93,0.029767015868458,0.0199816519885802
5000,20,20,KMeans,4.67,0.177777777777779,0.1
5000,20,20,KMeans,4.7,0.205555555555556,0.15
5000,20,20,KMeans,4.72,0.238095238095238,0.110656667034498
5000,20,20,KMeans,4.73,0.238095238095238,0.110656667034498
5000,20,20,KMeans,4.74,0.289772727272727,0.0625
5000,20,20,KMeans,4.75,0.310606060606061,0.058925565098879
5000,20,20,KMeans,4.76,0.168560606060606,0.145833333333333
5000,20,20,KMeans,4.77,0.233333333333333,0.0763762615825973
5000,20,20,KMeans,4.78,0.276190476190477,0.0524890659167824
5000,20,20,KMeans,4.79,0.267857142857143,0.0609937545592832
5000,20,20,KMeans,4.81,0.204545454545455,0.0783349451800641
5000,20,20,KMeans,4.82,0.277777777777778,0.0250974417473681
5000,20,20,KMeans,4.83,0.261363636363636,0.0721687836487032
5000,20,20,KMeans,4.84,0.256410256410256,0.0383022767486129
5000,20,20,KMeans,4.85,0.218181818181818,0.0782420878021699
5000,20,20,KMeans,4.86,0.266666666666667,0.0408248290463863
5000,20,20,KMeans,4.87,0.25297619047619,0.0803571428571429
5000,20,20,KMeans,4.88,0.274725274725274,0.0311417631383942
5000,20,20,KMeans,4.9,0.226773226773227,0.0783717185724315
5000,20,20,KMeans,4.93,0.240530303030303,0.0755916744071027
1000,20,20,KMeans,4.67,0.252483927527762,0.0057383364933337
1000,20,20,KMeans,4.7,0.246153846153847,0.024325212770526
1000,20,20,KMeans,4.72,0.197849462365593,0.0413218590011274
1000,20,20,KMeans,4.73,0.252077922077921,0.0179300753848328
1000,20,20,KMeans,4.74,0.238636363636364,0.0246883551913237
1000,20,20,KMeans,4.75,0.254627911770768,0.0125151489328877
1000,20,20,KMeans,4.76,0.231152204836413,0.0259977622089395
1000,20,20,KMeans,4.77,0.2458467850417,0.012802758840088
1000,20,20,KMeans,4.78,0.252525252525257,0.00871059253828488
1000,20,20,KMeans,4.79,0.252361673414305,0.0108704538358143
1000,20,20,KMeans,4.81,0.229417206290477,0.0232885693351825
1000,20,20,KMeans,4.82,0.246153846153847,0.0165150429590051
1000,20,20,KMeans,4.83,0.228070175438592,0.0268685093722281
1000,20,20,KMeans,4.84,0.253546099290783,0.00631989710732685
1000,20,20,KMeans,4.85,0.235690235690237,0.0185269888462198
1000,20,20,KMeans,4.86,0.240404040404045,0.0186977286978041
1000,20,20,KMeans,4.87,0.252525252525249,0.00639241846054792
1000,20,20,KMeans,4.88,0.25254394079556,0.00814473649322976
1000,20,20,KMeans,4.9,0.25062656641604,0.00843939812141839
1000,20,20,KMeans,4.93,0.245470485096435,0.0124477673895056
500,20,20,KMeans,4.67,0.22217245240762,0.0171598818438953
500,20,20,KMeans,4.7,0.243215565796218,0.0132415530787986
500,20,20,KMeans,4.72,0.212165087165087,0.038961038961039
500,20,20,KMeans,4.73,0.245829675153647,0.0109320096852195
500,20,20,KMeans,4.74,0.250364882795224,0.00916026385971961
500,20,20,KMeans,4.75,0.246634615384614,0.0107552986055261
500,20,20,KMeans,4.76,0.246590676440637,0.0148798393335379
500,20,20,KMeans,4.77,0.250449207696656,0.00601073558843508
500,20,20,KMeans,4.78,0.244353942984076,0.0111735031318306
500,20,20,KMeans,4.79,0.235091127257286,0.0263331944508419
500,20,20,KMeans,4.81,0.248332088623351,0.020577375123081
500,20,20,KMeans,4.82,0.247252747252756,0.00888977799244663
500,20,20,KMeans,4.83,0.245983935742963,0.00923906267484332
500,20,20,KMeans,4.84,0.222165474974466,0.0178026938181469
500,20,20,KMeans,4.85,0.249761108456763,0.00578929904405259
500,20,20,KMeans,4.86,0.251685393258427,0.00360558990699103
500,20,20,KMeans,4.87,0.248774708657292,0.00545464075432411
500,20,20,KMeans,4.88,0.246360582306815,0.00821357295156038
500,20,20,KMeans,4.9,0.245041222468016,0.00811506498593984
500,20,20,KMeans,4.93,0.25115343915344,0.00301305602858642
250,20,20,KMeans,4.67,0.248042935073683,0.00407643581784482
250,20,20,KMeans,4.7,0.233222133124223,0.0115903179804282
250,20,20,KMeans,4.72,0.249296752370281,0.00351370861890526
250,20,20,KMeans,4.73,0.249492137941154,0.00773651635720597
250,20,20,KMeans,4.74,0.250087676037044,0.00315154095991661
250,20,20,KMeans,4.75,0.243298168982915,0.00616110641392213
250,20,20,KMeans,4.76,0.232085380523024,0.010424335427971
250,20,20,KMeans,4.77,0.243301450251752,0.00543354857906233
250,20,20,KMeans,4.78,0.246414560110198,0.00513119152921599
250,20,20,KMeans,4.79,0.250792996737191,0.00124102626205009
250,20,20,KMeans,4.81,0.245699944046103,0.00505572490169318
250,20,20,KMeans,4.82,0.237505324661286,0.00827880180971041
250,20,20,KMeans,4.83,0.247569655265466,0.00505149438459035
250,20,20,KMeans,4.84,0.25087135614703,0.00099705330907874
250,20,20,KMeans,4.85,0.243886877914718,0.0048215310909037
250,20,20,KMeans,4.86,0.244300253722839,0.0104850104808906
250,20,20,KMeans,4.87,0.240668498293194,0.00749525154271513
250,20,20,KMeans,4.88,0.248643296506959,0.00445579075512057
250,20,20,KMeans,4.9,0.249020356013008,0.00323915922483539
250,20,20,KMeans,4.93,0.244395875157296,0.005762460619506
100,20,20,KMeans,4.67,0.242475012256341,0.00397206229765714
100,20,20,KMeans,4.7,0.243226963411125,0.00423476571047366
100,20,20,KMeans,4.72,0.241663993322984,0.0099517031011693
100,20,20,KMeans,4.73,0.245071146459586,0.00332781223066029
100,20,20,KMeans,4.74,0.247847460723458,0.00227860133203121
100,20,20,KMeans,4.75,0.24785454458072,0.00212204647559876
100,20,20,KMeans,4.76,0.250982038542957,0.000899599384682338
100,20,20,KMeans,4.77,0.248231450319933,0.00198679232793918
100,20,20,KMeans,4.78,0.248721298396024,0.00196880074228714
100,20,20,KMeans,4.79,0.248327096490601,0.00336643507153226
100,20,20,KMeans,4.81,0.248064309846031,0.00221617832796295
100,20,20,KMeans,4.82,0.251137166753797,0.000789209726014685
100,20,20,KMeans,4.83,0.249832524034685,0.00148936851718577
100,20,20,KMeans,4.84,0.243155837813978,0.00508879221700222
100,20,20,KMeans,4.85,0.250603181112581,0.00179268030505462
100,20,20,KMeans,4.86,0.249372303760947,0.00135910586782296
100,20,20,KMeans,4.87,0.250426777404131,0.000272540943528758
100,20,20,KMeans,4.88,0.249166105752325,0.00157882971606533
100,20,20,KMeans,4.9,0.243498056987427,0.00460932320427137
100,20,20,KMeans,4.93,0.247894908719812,0.00312478376513833
50,20,20,KMeans,4.67,0.24954089891749,0.00148323185999947
50,20,20,KMeans,4.7,0.249778998744576,0.00145682657532753
50,20,20,KMeans,4.72,0.250540349144739,0.000463807448794822
50,20,20,KMeans,4.73,0.250321118777389,0.00142449314208302
50,20,20,KMeans,4.74,0.248472764763623,0.00153206067615296
50,20,20,KMeans,4.75,0.248028162557681,0.00165706229924671
50,20,20,KMeans,4.76,0.245695018301167,0.00301194842758812
50,20,20,KMeans,4.77,0.24823947668833,0.00178158216159419
50,20,20,KMeans,4.78,0.248339290782238,0.00176716660394884
50,20,20,KMeans,4.79,0.249676486661078,0.00117839277698798
50,20,20,KMeans,4.81,0.248936114099946,0.00134374799665268
50,20,20,KMeans,4.82,0.24737226898507,0.00269970372958729
50,20,20,KMeans,4.83,0.247244097959047,0.00234474830540144
50,20,20,KMeans,4.84,0.250656567319375,0.000574013903439276
50,20,20,KMeans,4.85,0.247842849659866,0.00221556704980021
50,20,20,KMeans,4.86,0.248295985823748,0.00209243367104092
50,20,20,KMeans,4.87,0.246861971863004,0.00184157195110917
50,20,20,KMeans,4.88,0.247754008470124,0.00389066241021553
50,20,20,KMeans,4.9,0.247715497662916,0.00271726238558655
50,20,20,KMeans,4.93,0.24667657830935,0.00385804240868865
10,20,20,KMeans,4.67,0.242839628197024,0.00199715453146824
10,20,20,KMeans,4.7,0.245687596860459,0.00221162116049505
10,20,20,KMeans,4.72,0.244911306982462,0.00289454201716184
10,20,20,KMeans,4.73,0.246915737161302,0.00159159328153338
10,20,20,KMeans,4.74,0.24809209108746,0.000988172020140264
10,20,20,KMeans,4.75,0.248311329075699,0.00106908558901675
10,20,20,KMeans,4.76,0.249109827058906,0.000863432273725581
10,20,20,KMeans,4.77,0.249236580874049,0.000840723881266824
10,20,20,KMeans,4.78,0.248529308085523,0.00100839850889523
10,20,20,KMeans,4.79,0.247323224310418,0.00169055517271761
10,20,20,KMeans,4.81,0.2478830211482,0.00207795623919625
10,20,20,KMeans,4.82,0.249945666312627,0.000579923202571947
10,20,20,KMeans,4.83,0.250222430647219,0.000859674037099667
10,20,20,KMeans,4.84,0.245469684249586,0.00363970760732908
10,20,20,KMeans,4.85,0.248651784457063,0.00198113356201267
10,20,20,KMeans,4.86,0.249658362448115,0.00148667708611286
10,20,20,KMeans,4.87,0.249707984729942,0.000794037263745488
10,20,20,KMeans,4.88,0.249232913295934,0.00106204006213236
10,20,20,KMeans,4.9,0.246347043313277,0.00273676271075155
10,20,20,KMeans,4.93,0.248948644764298,0.00219204649460978
1,20,20,KMeans,4.67,0.237926240534615,0.00339949452655504
1,20,20,KMeans,4.7,0.239579880960991,0.00358806056725707
1,20,20,KMeans,4.72,0.244603956895306,0.00187000696554742
1,20,20,KMeans,4.73,0.243579064323972,0.00252417354700452
1,20,20,KMeans,4.74,0.243946168203554,0.00251972962607609
1,20,20,KMeans,4.75,0.244542017523474,0.00199844544395951
1,20,20,KMeans,4.76,0.246577773930277,0.00128911945115725
1,20,20,KMeans,4.77,0.246659819922373,0.0015488891145852
1,20,20,KMeans,4.78,0.245629001877315,0.00192397983787456
1,20,20,KMeans,4.79,0.24342284615969,0.00281860358055848
1,20,20,KMeans,4.81,0.247475905704027,0.00215451093478336
1,20,20,KMeans,4.82,0.248504338858472,0.00123917337994188
1,20,20,KMeans,4.83,0.247202457874318,0.00178129518178674
1,20,20,KMeans,4.84,0.247594233419737,0.00412556466145993
1,20,20,KMeans,4.85,0.248495591009074,0.0015677546625458
1,20,20,KMeans,4.86,0.249008409633671,0.00226530856976471
1,20,20,KMeans,4.87,0.248521187205793,0.0035098228808251
1,20,20,KMeans,4.88,0.249196988712396,0.00140086598818318
1,20,20,KMeans,4.9,0.249869915944094,0.00119663321663297
1,20,20,KMeans,4.93,0.249759439554949,0.00266053827725178
5000,20,20,Agglomerative,4.67,0.259615384615385,0.0475242964066104
5000,20,20,Agglomerative,4.7,0.166666666666666,0.166666666666667
5000,20,20,Agglomerative,4.72,0.285714285714285,0.0404061017820884
5000,20,20,Agglomerative,4.73,0.266666666666667,0.105409255338946
5000,20,20,Agglomerative,4.74,0.276190476190476,0.0524890659167824
5000,20,20,Agglomerative,4.75,0.238095238095238,0.110656667034498
5000,20,20,Agglomerative,4.76,0.142857142857143,0.142857142857143
5000,20,20,Agglomerative,4.77,0.267857142857143,0.0609937545592833
5000,20,20,Agglomerative,4.78,0.267857142857143,0.0609937545592832
5000,20,20,Agglomerative,4.79,0.28219696969697,0.119678388469542
5000,20,20,Agglomerative,4.81,0.285353535353535,0.0447903208238809
5000,20,20,Agglomerative,4.82,0.267857142857143,0.0609937545592833
5000,20,20,Agglomerative,4.83,0.214285714285714,0.109108945117996
5000,20,20,Agglomerative,4.84,0.218181818181818,0.0782420878021699
5000,20,20,Agglomerative,4.85,0.111111111111111,0.111111111111111
5000,20,20,Agglomerative,4.86,0.194444444444445,0.104990131391452
5000,20,20,Agglomerative,4.87,0.194444444444445,0.104990131391452
5000,20,20,Agglomerative,4.88,0.266666666666666,0.0408248290463863
5000,20,20,Agglomerative,4.9,0.226773226773227,0.0783717185724315
5000,20,20,Agglomerative,4.93,0.254545454545454,0.0507066682747926
1000,20,20,Agglomerative,4.67,0.0212815692359723,0.0208140610545791
1000,20,20,Agglomerative,4.7,0.10850439882698,0.0565362607433987
1000,20,20,Agglomerative,4.72,0.147783251231528,0.0502346575766464
1000,20,20,Agglomerative,4.73,0.178886425227889,0.0462559178544346
1000,20,20,Agglomerative,4.74,0.146805736636245,0.0582452138030797
1000,20,20,Agglomerative,4.75,0.165386832699181,0.0464442050875963
1000,20,20,Agglomerative,4.76,0.201210653753028,0.0369824955448863
1000,20,20,Agglomerative,4.77,0.213432835820896,0.0320106671955176
1000,20,20,Agglomerative,4.78,0.176699956578378,0.0420642118386851
1000,20,20,Agglomerative,4.79,0.237804878048782,0.0214806059982433
1000,20,20,Agglomerative,4.81,0.250196078431372,0.0100059221845893
1000,20,20,Agglomerative,4.82,0.237843026538678,0.0267721531983898
1000,20,20,Agglomerative,4.83,0.237718164188751,0.0215558522593821
1000,20,20,Agglomerative,4.84,0.247811447811452,0.0113984547004021
1000,20,20,Agglomerative,4.85,0.243073097764174,0.0170867978236632
1000,20,20,Agglomerative,4.86,0.23920265780731,0.0200104843632673
1000,20,20,Agglomerative,4.87,0.244856366459627,0.0148564931770991
1000,20,20,Agglomerative,4.88,0.255325209685077,0.00986474243636184
1000,20,20,Agglomerative,4.9,0.250310559006196,0.00703512209966789
1000,20,20,Agglomerative,4.93,0.252549019607846,0.00718061562422051
500,20,20,Agglomerative,4.67,0.0219534904846255,0.0145254441912812
500,20,20,Agglomerative,4.7,0.0901960784313719,0.0351881566294764
500,20,20,Agglomerative,4.72,0.190677966101693,0.0291586821207994
500,20,20,Agglomerative,4.73,0.184102863822323,0.0303802332882766
500,20,20,Agglomerative,4.74,0.175627240143373,0.0302945058577451
500,20,20,Agglomerative,4.75,0.225490196078426,0.0196242162103369
500,20,20,Agglomerative,4.76,0.222321929481708,0.0257657229139809
500,20,20,Agglomerative,4.77,0.239158838367036,0.0123981729139447
500,20,20,Agglomerative,4.78,0.246067452999162,0.00721743983423341
500,20,20,Agglomerative,4.79,0.249729729729726,0.00711416840019165
500,20,20,Agglomerative,4.81,0.256709388325423,0.00556686016276156
500,20,20,Agglomerative,4.82,0.24036036036036,0.0131833824999257
500,20,20,Agglomerative,4.83,0.252653532510645,0.00572624815298681
500,20,20,Agglomerative,4.84,0.23876404494382,0.012502288105589
500,20,20,Agglomerative,4.85,0.249011433651105,0.00565668890869094
500,20,20,Agglomerative,4.86,0.250224227539335,0.00304929891517499
500,20,20,Agglomerative,4.87,0.243298648858514,0.00968686107630763
500,20,20,Agglomerative,4.88,0.252089166105539,0.00226104830421376
500,20,20,Agglomerative,4.9,0.250350631136045,0.00513137776668268
500,20,20,Agglomerative,4.93,0.252362542955316,0.00161073549742786
250,20,20,Agglomerative,4.67,0.0286510748877865,0.0126907630522088
250,20,20,Agglomerative,4.7,0.065870272696667,0.0287856872508296
250,20,20,Agglomerative,4.72,0.0554165147517147,0.016889837818571
250,20,20,Agglomerative,4.73,0.097016844541597,0.023304616694044
250,20,20,Agglomerative,4.74,0.128710043744417,0.0198676719127692
250,20,20,Agglomerative,4.75,0.0816298248298115,0.0185228799983318
250,20,20,Agglomerative,4.76,0.113221961259689,0.0183572733282507
250,20,20,Agglomerative,4.77,0.124730419432826,0.020089773218815
250,20,20,Agglomerative,4.78,0.137228697776439,0.0169107435586965
250,20,20,Agglomerative,4.79,0.138661504143738,0.0204399062619826
250,20,20,Agglomerative,4.81,0.174885763017527,0.0181714839595073
250,20,20,Agglomerative,4.82,0.216180642157279,0.0239027117696394
250,20,20,Agglomerative,4.83,0.192698419094438,0.0217060229669417
250,20,20,Agglomerative,4.84,0.209680394725473,0.0141839734343983
250,20,20,Agglomerative,4.85,0.213868613138687,0.0137390659566825
250,20,20,Agglomerative,4.86,0.217620209313238,0.0164462234597981
250,20,20,Agglomerative,4.87,0.232081642783273,0.0165864825146469
250,20,20,Agglomerative,4.88,0.218292454212207,0.0131574448901449
250,20,20,Agglomerative,4.9,0.221123275498572,0.0100389836974135
250,20,20,Agglomerative,4.93,0.238013593875328,0.00957769066286533
100,20,20,Agglomerative,4.67,0.0779479614436328,0.0128179020173823
100,20,20,Agglomerative,4.7,0.10074585944628,0.0119241647680889
100,20,20,Agglomerative,4.72,0.174962346633898,0.0177300457549568
100,20,20,Agglomerative,4.73,0.181349580254445,0.0118512988414263
100,20,20,Agglomerative,4.74,0.204426681766733,0.0118266507776749
100,20,20,Agglomerative,4.75,0.218375247977205,0.00860433099208415
100,20,20,Agglomerative,4.76,0.220865680338824,0.0126159654428357
100,20,20,Agglomerative,4.77,0.224040181853681,0.00662171615300132
100,20,20,Agglomerative,4.78,0.219819841002647,0.00647047694531711
100,20,20,Agglomerative,4.79,0.226143866047265,0.00927077259255093
100,20,20,Agglomerative,4.81,0.2377633538478,0.00523481493646129
100,20,20,Agglomerative,4.82,0.240618631261583,0.00450263062916871
100,20,20,Agglomerative,4.83,0.237515241322051,0.00551283397441352
100,20,20,Agglomerative,4.84,0.23708931857857,0.00639296096033814
100,20,20,Agglomerative,4.85,0.238503343101755,0.00644105073745017
100,20,20,Agglomerative,4.86,0.244036121957141,0.00320909841843508
100,20,20,Agglomerative,4.87,0.243450939843968,0.00361571005584672
100,20,20,Agglomerative,4.88,0.243622668303607,0.00358830436325041
100,20,20,Agglomerative,4.9,0.244571079005283,0.00449117695003887
100,20,20,Agglomerative,4.93,0.249793832186473,0.00188575260429106
50,20,20,Agglomerative,4.67,0.0689540730941407,0.00688339779265193
50,20,20,Agglomerative,4.7,0.12650192383167,0.0105606648715647
50,20,20,Agglomerative,4.72,0.14329581703293,0.00972648004116541
50,20,20,Agglomerative,4.73,0.175176786318868,0.00851306136935323
50,20,20,Agglomerative,4.74,0.204339545132296,0.00684174910668786
50,20,20,Agglomerative,4.75,0.214567756068631,0.00739353523170018
50,20,20,Agglomerative,4.76,0.22614195900299,0.00592066898287566
50,20,20,Agglomerative,4.77,0.231865262039361,0.00440670917556263
50,20,20,Agglomerative,4.78,0.236315668582993,0.00379172767980579
50,20,20,Agglomerative,4.79,0.235688814283963,0.00616041838336149
50,20,20,Agglomerative,4.81,0.242075225967283,0.003456745535179
50,20,20,Agglomerative,4.82,0.250183315574197,0.00222760407566977
50,20,20,Agglomerative,4.83,0.248685017097482,0.00202997266808619
50,20,20,Agglomerative,4.84,0.241442030645956,0.00465165743161343
50,20,20,Agglomerative,4.85,0.248239073487759,0.00233074892085297
50,20,20,Agglomerative,4.86,0.249243999039037,0.00280191058197957
50,20,20,Agglomerative,4.87,0.249092328703072,0.00141971877348324
