stride,feature_set,n_features,model,K0,mean,mean_err
250,full_20,20,Birch,4.93,0.38315217391304346,0.04076086956521738
100,full_20,20,Birch,4.67,0.08492569002123142,0.01531019649878552
100,full_20,20,Birch,4.7,0.11336032388664002,0.015363292276121668
100,full_20,20,Birch,4.72,0.22419928825622776,0.03202846975088969
100,full_20,20,Birch,4.73,0.2370242214532872,0.022483030135583115
100,full_20,20,Birch,4.74,0.28477905073649823,0.027313124825333254
100,full_20,20,Birch,4.75,0.32057416267942584,0.02384356680658061
100,full_20,20,Birch,4.76,0.32585949177877416,0.03447701822024153
100,full_20,20,Birch,4.77,0.3376623376623378,0.01983799002145386
100,full_20,20,Birch,4.78,0.33099579242636745,0.018721565567234616
100,full_20,20,Birch,4.79,0.34274193548387094,0.02954806483858463
100,full_20,20,Birch,4.81,0.3905249679897567,0.02326684521075519
100,full_20,20,Birch,4.82,0.4005681818181866,0.022473978321927227
100,full_20,20,Birch,4.83,0.3877005347593583,0.02406417112299465
100,full_20,20,Birch,4.84,0.38317757009345754,0.027132712193460057
100,full_20,20,Birch,4.85,0.3888888888888889,0.029119968138461634
100,full_20,20,Birch,4.86,0.42023809523809524,0.01994873218550638
100,full_20,20,Birch,4.87,0.41615667074663404,0.021918198316708756
100,full_20,20,Birch,4.88,0.4174107142857143,0.02105799359834062
100,full_20,20,Birch,4.9,0.42111111111111243,0.028176764206563256
100,full_20,20,Birch,4.93,0.4684095860566449,0.02812799854831231
250,add_2,21,KMeans,4.67,0.0,0.0
250,add_2,21,KMeans,4.7,0.0,0.0
250,add_2,21,KMeans,4.72,0.0,0.0
250,add_2,21,KMeans,4.73,0.0,0.0
250,add_2,21,KMeans,4.74,0.004716981132075426,0.004716981132075472
250,add_2,21,KMeans,4.75,0.020833333333332673,0.010250873589930038
250,add_2,21,KMeans,4.76,0.08510638297872082,0.019485339144239413
250,add_2,21,KMeans,4.77,0.25539568345323743,0.05395683453237411
250,add_2,21,KMeans,4.78,0.5694444444444444,0.05555555555555558
250,add_2,21,KMeans,4.79,0.785000000000022,0.028652392499747336
250,add_2,21,KMeans,4.81,0.9711538461538461,0.014687742612037969
250,add_2,21,KMeans,4.82,1.0,0.0
250,add_2,21,KMeans,4.83,1.0,0.0
250,add_2,21,KMeans,4.84,1.0,0.0
250,add_2,21,KMeans,4.85,1.0,0.0
250,add_2,21,KMeans,4.86,1.0,0.0
