transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1208,1.2214746,0.00036607287945121276,0.00034390639837845425,43.0,0.0183011217894604
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1207,1.2214264000000001,0.00036330508407890727,0.0003413738213194959,43.0,0.019585284388356432
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1206,1.2213782000000002,0.0003604277669305501,0.00033874843380436416,43.0,0.020963168384081115
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1205,1.22133,0.0003574450315286236,0.0003360332908608466,43.0,0.022441336552737823
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1204,1.2212818,0.0003543610743060976,0.00033323154414506995,43.0,0.024026740663393654
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1203,1.2212336000000001,0.0003511801734974135,0.00033034643379166424,43.0,0.02572673345797788
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1202,1.2211854000000002,0.0003479066780085524,0.00032738128011342927,43.0,0.02754907931781769
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1201,1.2211372,0.00034454499631179984,0.0003243394751869483,43.0,0.0295019633184954
AB,a_b,LR,Logistic Regression,uncalibrated,-0.12,1.221089,0.0003410995854101032,0.00032122447436089166,43.0,0.03159399834808847
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1199,1.22101725,0.00033563420721102283,0.00031624893445083554,43.0,0.03402964016581249
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1198,1.2209455,0.00033013173276605747,0.0003112400004206832,43.0,0.03665988102278
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1197,1.22087375,0.0003245987172815108,0.0003062030708774214,43.0,0.03949915543426734
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1196,1.2208020000000002,0.0003190416137973489,0.00030114348817450714,43.0,0.042562690256445414
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1195,1.2207302500000001,0.00031346675737781523,0.00029606652484094424,43.0,0.045866498965058795
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1194,1.2206585,0.00030788035024410966,0.0002909773705964634,43.0,0.04942736636405981
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1193,1.22058675,0.0003022884478986104,0.0002858811200067082,43.0,0.05326282237680567
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1192,1.220515,0.0002966969462820766,0.00028078276082684714,43.0,0.0573911035580854
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1191,1.22044325,0.00029111156999588755,0.0002756871630754426,43.0,0.061831100986030715
AB,a_b,LR,Logistic Regression,uncalibrated,-0.119,1.2203715000000002,0.0002855378616129682,0.00027059906887413524,43.0,0.06660229325548506
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1189,1.2202997500000001,0.00027998117209224204,0.00026552308308212634,43.0,0.07172466340538937
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1188,1.220228,0.00027444665230369014,0.00026046366474831147,43.0,0.077218598777889
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1187,1.22015625,0.0002689392456625996,0.0002554251193970224,43.0,0.08310477303116935
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1186,1.2200845,0.00026346368186458814,0.0002504115921576245,43.0,0.08940400981395949
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1185,1.22001275,0.000258024471705838,0.0002454270617418786,43.0,0.09613712795817406
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1184,1.219941,0.00025262590296634447,0.00024047533526729063,43.0,0.10332476845467184
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1183,1.2198692500000001,0.00024727203732830374,0.00023556004391918825,43.0,0.11098720393988275
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1182,1.2197975,0.00024196670829609718,0.00023068463943902193,43.0,0.11914413192848143
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1181,1.21972575,0.00023671352007996634,0.00022585239142187993,43.0,0.12781445356555976
AB,a_b,LR,Logistic Regression,uncalibrated,-0.118,1.219654,0.00023151584740074564,0.00022106638540135733,43.0,0.13701604022375152
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1179,1.21972185,0.00023468751599319733,0.00022412016568663058,43.0,0.1411947229411354
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1178,1.2197897,0.00023787942794422748,0.00022719262136454204,43.0,0.1452199000168324
