transition,folder,tag,model,calibration,param,k4,chi,chi_err,chi_B,variance,variance_err,variance_B,ess_frac
AB,a_b,DT,Decision Tree,uncalibrated,-0.1182,1.2197975,0.0,0.0,2.0,0.0,0.0,2.0,9.362879999922307e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1181,1.21972575,0.0,0.0,2.0,0.0,0.0,2.0,9.026202097162136e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.118,1.219654,0.0,0.0,2.0,0.0,0.0,2.0,8.71060227100547e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1179,1.21972185,0.0,0.0,2.0,0.0,0.0,2.0,8.40168670051037e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1178,1.2197897,0.0,0.0,2.0,0.0,0.0,2.0,8.110872070316452e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1177,1.21985755,0.0,0.0,2.0,0.0,0.0,2.0,7.836829191720683e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1176,1.2199254,0.0,0.0,2.0,0.0,0.0,2.0,7.578341515040472e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1175,1.2199932500000001,0.0,0.0,2.0,0.0,0.0,2.0,7.334294632457743e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1174,1.2200611000000001,0.0,0.0,2.0,0.0,0.0,2.0,7.103666825309391e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1173,1.22012895,0.0,0.0,2.0,0.0,0.0,2.0,6.885520547307112e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1172,1.2201968,0.0,0.0,2.0,0.0,0.0,2.0,6.678994746680243e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1171,1.22026465,0.0,0.0,2.0,0.0,0.0,2.0,6.483297940533876e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.117,1.2203325,0.0,0.0,2.0,0.0,0.0,2.0,6.297701963928617e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1169,1.22040035,0.0,0.0,2.0,0.0,0.0,2.0,6.121536324419036e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1168,1.2204682,0.0,0.0,2.0,0.0,0.0,2.0,5.954183100140229e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1167,1.22053605,0.0,0.0,2.0,0.0,0.0,2.0,5.795072326094329e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1166,1.2206039,0.0,0.0,2.0,0.0,0.0,2.0,5.6436778191464555e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1165,1.22067175,0.0,0.0,2.0,0.0,0.0,2.0,5.499513397464244e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1164,1.2207396000000001,0.0,0.0,2.0,0.0,0.0,2.0,5.362129454796913e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1163,1.2208074500000001,0.0,0.0,2.0,0.0,0.0,2.0,5.2311098541478404e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1162,1.2208753,0.0,0.0,2.0,0.0,0.0,2.0,5.106069109103374e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1161,1.22094315,0.0,0.0,2.0,0.0,0.0,2.0,4.986649824390158e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.116,1.221011,0.0,0.0,2.0,0.0,0.0,2.0,4.8725203701852104e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1159,1.2207344,0.0,0.0,2.0,0.0,0.0,2.0,4.768648874415953e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1158,1.2204578000000001,0.0,0.0,2.0,0.0,0.0,2.0,4.673859827304802e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1157,1.2201812,0.0,0.0,2.0,0.0,0.0,2.0,4.587295076619707e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1156,1.2199046,0.0,0.0,2.0,0.0,0.0,2.0,4.508177648740681e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1155,1.2196280000000002,0.0,0.0,2.0,0.0,0.0,2.0,4.4358028278727665e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1154,1.2193514,0.0,0.0,2.0,0.0,0.0,2.0,4.369530239606881e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1153,1.2190748,0.0,0.0,2.0,0.0,0.0,2.0,4.308776847739733e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1152,1.2187982,0.0,0.0,2.0,0.0,0.0,2.0,4.253010776578037e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1151,1.2185216,0.0,0.0,2.0,0.0,0.0,2.0,4.201745875928503e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.115,1.218245,0.0,0.0,2.0,0.0,0.0,2.0,4.154536951804568e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1149,1.2179684,0.0,0.0,2.0,0.0,0.0,2.0,4.110975592011714e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1148,1.2176918,0.0,0.0,2.0,0.0,0.0,2.0,4.070686521847415e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1147,1.2174152,0.0,0.0,2.0,0.0,0.0,2.0,4.0333244309385156e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1146,1.2171386,0.0,0.0,2.0,0.0,0.0,2.0,3.998571217615303e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1145,1.2168619999999999,0.0,0.0,2.0,0.0,0.0,2.0,3.9661336021254473e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1144,1.2165854,0.0,0.0,2.0,0.0,0.0,2.0,3.935741064409835e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1143,1.2163088,0.0,0.0,2.0,0.0,0.0,2.0,3.9071440661193596e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1142,1.2160322,0.0,0.0,2.0,0.0,0.0,2.0,3.880112520083995e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1141,1.2157556,0.0,0.0,2.0,0.0,0.0,2.0,3.8544344736091896e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.114,1.215479,0.0,0.0,2.0,0.0,0.0,2.0,3.829914974827703e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1139,1.2155092,0.0,0.0,2.0,0.0,0.0,2.0,3.7711144289415247e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1138,1.2155394,0.0,0.0,2.0,0.0,0.0,2.0,3.7141260892470546e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1137,1.2155696,0.0,0.0,2.0,0.0,0.0,2.0,3.6588659235025004e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1136,1.2155998,0.0,0.0,2.0,0.0,0.0,2.0,3.6052547752276614e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1135,1.21563,0.0,0.0,2.0,0.0,0.0,2.0,3.55321805479163e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1134,1.2156602,0.0,0.0,2.0,0.0,0.0,2.0,3.5026854513736754e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1133,1.2156904,0.0,0.0,2.0,0.0,0.0,2.0,3.453590664253494e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1132,1.2157206,0.0,0.0,2.0,0.0,0.0,2.0,3.40587115201444e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1131,1.2157508,0.0,0.0,2.0,0.0,0.0,2.0,3.359467898357141e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.113,1.215781,0.0,0.0,2.0,0.0,0.0,2.0,3.314325193325478e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1129,1.2158112,0.0,0.0,2.0,0.0,0.0,2.0,3.2703904288436695e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1128,1.2158414,0.0,0.0,2.0,0.0,0.0,2.0,3.227613907549874e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1127,1.2158716,0.0,0.0,2.0,0.0,0.0,2.0,3.1859486639920155e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1126,1.2159018,0.0,0.0,2.0,0.0,0.0,2.0,3.145350297325721e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1125,1.215932,0.0,0.0,2.0,0.0,0.0,2.0,3.1057768147192085e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1124,1.2159622,0.0,0.0,2.0,0.0,0.0,2.0,3.0671884847336175e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1123,1.2159924,0.0,0.0,2.0,0.0,0.0,2.0,3.0295477000011864e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1122,1.2160226,0.0,0.0,2.0,0.0,0.0,2.0,2.9928188485761743e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1121,1.2160528,0.0,0.0,2.0,0.0,0.0,2.0,2.9569681933802888e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.112,1.216083,0.0,0.0,2.0,0.0,0.0,2.0,2.921963759206327e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1119,1.21607565,0.0,0.0,2.0,0.0,0.0,2.0,2.8915074548349925e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1118,1.2160683,0.0,0.0,2.0,0.0,0.0,2.0,2.8617881040401446e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1117,1.21606095,0.0,0.0,2.0,0.0,0.0,2.0,2.8327788686354772e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1116,1.2160536,0.0,0.0,2.0,0.0,0.0,2.0,2.8044541631291936e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1115,1.21604625,0.0,0.0,2.0,0.0,0.0,2.0,2.7767895868576402e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1114,1.2160389,0.0,0.0,2.0,0.0,0.0,2.0,2.7497618602637974e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1113,1.21603155,0.0,0.0,2.0,0.0,0.0,2.0,2.723348765038278e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1112,1.2160241999999999,0.0,0.0,2.0,0.0,0.0,2.0,2.6975290878612404e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1111,1.21601685,0.0,0.0,2.0,0.0,0.0,2.0,2.672282567503451e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.111,1.2160095,0.0,0.0,2.0,0.0,0.0,2.0,2.647589845062516e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1109,1.21600215,0.0,0.0,2.0,0.0,0.0,2.0,2.6234324171267212e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1108,1.2159948,0.0,0.0,2.0,0.0,0.0,2.0,2.599792591674188e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1107,1.2159874499999999,0.0,0.0,2.0,0.0,0.0,2.0,2.5766534465292224e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1106,1.2159801,0.0,0.0,2.0,0.0,0.0,2.0,2.5539987902099397e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1105,1.21597275,0.0,0.0,2.0,0.0,0.0,2.0,2.531813125014165e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1104,1.2159654,0.0,0.0,2.0,0.0,0.0,2.0,2.5100816122002786e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1103,1.21595805,0.0,0.0,2.0,0.0,0.0,2.0,2.4887900391307696e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1102,1.2159506999999998,0.0,0.0,2.0,0.0,0.0,2.0,2.467924788255007e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1101,1.2159433499999999,0.0,0.0,2.0,0.0,0.0,2.0,2.447472807816547e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.11,1.215936,0.0,0.0,2.0,0.0,0.0,2.0,2.427421584178286e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1099,1.21592865,0.0,0.0,2.0,0.0,0.0,2.0,2.4077591156655786e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1098,1.2159213,0.0,0.0,2.0,0.0,0.0,2.0,2.388473887835172e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1097,1.21591395,0.0,0.0,2.0,0.0,0.0,2.0,2.369554850083106e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1096,1.2159065999999998,0.0,0.0,2.0,0.0,0.0,2.0,2.3509913935112216e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1095,1.2158992499999999,0.0,0.0,2.0,0.0,0.0,2.0,2.3327733299768596e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1094,1.2158919,0.0,0.0,2.0,0.0,0.0,2.0,2.3148908722558206e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1093,1.21588455,0.0,0.0,2.0,0.0,0.0,2.0,2.2973346152525038e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1092,1.2158772,0.0,0.0,2.0,0.0,0.0,2.0,2.2800955181963644e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1091,1.21586985,0.0,0.0,2.0,0.0,0.0,2.0,2.2631648877670173e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.109,1.2158625,0.0,0.0,2.0,0.0,0.0,2.0,2.24653436209454e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1089,1.2158551499999999,0.0,0.0,2.0,0.0,0.0,2.0,2.2301958955846316e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1088,1.2158478,0.0,0.0,2.0,0.0,0.0,2.0,2.2141417445216175e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1087,1.21584045,0.0,0.0,2.0,0.0,0.0,2.0,2.198364453405389e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1086,1.2158331,0.0,0.0,2.0,0.0,0.0,2.0,2.182856841980815e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1085,1.21582575,0.0,0.0,2.0,0.0,0.0,2.0,2.167611992920915e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1084,1.2158184,0.0,0.0,2.0,0.0,0.0,2.0,2.1526232401276494e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1083,1.21581105,0.0,0.0,2.0,0.0,0.0,2.0,2.137884157615964e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1082,1.2158037,0.0,0.0,2.0,0.0,0.0,2.0,2.1233885489493173e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.1081,1.21579635,0.0,0.0,2.0,0.0,0.0,2.0,2.1091304371964815e-05
AB,a_b,DT,Decision Tree,uncalibrated,-0.108,1.215789,0.0,0.0,2.0,0.0,0.0,2.0,2.0951040553813572e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.128,1.224394,-1.917981449750125e-08,2.211512071183107e-08,4.0,-1.9179668298008323e-08,2.2114973057020125e-08,4.0,3.228037888409486e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1279,1.22435395,-1.9944632045937825e-08,2.312350222529393e-08,4.0,-1.9944471685295895e-08,2.312334015995764e-08,4.0,3.260815461531802e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1278,1.2243139,-2.0727936777230896e-08,2.4170160822887594e-08,4.0,-2.0727760979832865e-08,2.4169983029202376e-08,4.0,3.294755065199383e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1277,1.2242738499999999,-2.152902213637352e-08,2.5255949318591152e-08,4.0,-2.152882952466406e-08,2.5255754369746378e-08,4.0,3.329915497525433e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1276,1.2242338,-2.2346934216301176e-08,2.6381590592761084e-08,4.0,-2.2346723305144423e-08,2.638137694617578e-08,4.0,3.366359612193135e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1275,1.22419375,-2.3180584057860305e-08,2.7547793346091683e-08,4.0,-2.3180353247997942e-08,2.7547559335541304e-08,4.0,3.404154666924088e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1274,1.2241537,-2.4028681730128673e-08,2.8755203787823392e-08,4.0,-2.4028429301825582e-08,2.8754947615536187e-08,4.0,3.443372707061179e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1273,1.22411365,-2.4889717400984655e-08,3.000438944798579e-08,4.0,-2.48894415078027e-08,3.0004109176628856e-08,4.0,3.484090988295757e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1272,1.2240735999999999,-2.5761966388759253e-08,3.1295854953524025e-08,4.0,-2.5761665051193816e-08,3.129554849776891e-08,4.0,3.526392443087206e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1271,1.22403355,-2.6643452052738198e-08,3.26300163820539e-08,4.0,-2.6643123152148007e-08,3.262968150011186e-08,4.0,3.570366195916368e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.127,1.2239935,-2.7531904520050857e-08,3.400716574366988e-08,4.0,-2.7531545793157974e-08,3.400680002903078e-08,4.0,3.6161081331929664e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1269,1.22395345,-2.8424797406625147e-08,3.542752969938275e-08,4.0,-2.8424406439686578e-08,3.5427130571786195e-08,4.0,3.663721534415331e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1268,1.2239134,-2.9319262550715934e-08,3.6891181218022877e-08,4.0,-2.9318836775038548e-08,3.6890745915301325e-08,4.0,3.7133177720748754e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1267,1.2238733499999999,-3.0212116880325124e-08,3.839809274915111e-08,4.0,-3.021165356775768e-08,3.839761831847049e-08,4.0,3.765017088826028e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1266,1.2238333,-3.1099814200593655e-08,3.994809477119712e-08,4.0,-3.109931046019199e-08,3.994757806083776e-08,4.0,3.818949461627263e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1265,1.22379325,-3.1978396592404676e-08,4.1540837297089195e-08,4.0,-3.1977849368480804e-08,4.154027494887891e-08,4.0,3.8752555639270594e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1264,1.2237532,-3.284351986370221e-08,4.317583736433758e-08,4.0,-3.284292593441762e-08,4.317522580578059e-08,4.0,3.934087838549902e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1263,1.22371315,-3.369038671199005e-08,4.485242318238335e-08,4.0,-3.3689742690024005e-08,4.485175861991191e-08,4.0,3.995611695770522e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1262,1.2236730999999998,-3.451374430810929e-08,4.656974506412928e-08,4.0,-3.4513046642814516e-08,4.656902347675726e-08,4.0,4.0600068531906445e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1261,1.2236330499999999,-3.5307832279935284e-08,4.832674450142796e-08,4.0,-3.530707726184801e-08,4.832596163551191e-08,4.0,4.127468836506103e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.126,1.223593,-3.606636439130942e-08,5.012214686392975e-08,4.0,-3.606554815904772e-08,5.0121298228919096e-08,4.0,4.198210663132038e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1259,1.2235603499999999,-3.6615035074965786e-08,5.175816349752434e-08,4.0,-3.6614159981684935e-08,5.1757250855722736e-08,4.0,4.271226362604218e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1258,1.2235277,-3.710577192885685e-08,5.341673677405976e-08,4.0,-3.710483476027093e-08,5.341575611561249e-08,4.0,4.34795126241886e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1257,1.22349505,-3.7530807453807015e-08,5.509565521398645e-08,4.0,-3.7529804958191804e-08,5.509460237292541e-08,4.0,4.428660727950966e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1256,1.2234623999999998,-3.788184635677273e-08,5.679252000780872e-08,4.0,-3.7880775266563305e-08,5.6791390666801145e-08,4.0,4.513656628703767e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1255,1.22342975,-3.8150002069182675e-08,5.8504693840990537e-08,4.0,-3.814885912722943e-08,5.85034835385241e-08,4.0,4.603270402083836e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1254,1.2233971,-3.832579216328819e-08,6.022932034375989e-08,4.0,-3.832457415309243e-08,6.02280244828004e-08,4.0,4.697866527538475e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1253,1.2233644499999998,-3.839912782817358e-08,6.196332678778775e-08,4.0,-3.8397831608749655e-08,6.196194064628155e-08,4.0,4.797846473468739e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1252,1.2233318,-3.835928569240265e-08,6.370341080600933e-08,4.0,-3.8357908238584315e-08,6.370192954974265e-08,4.0,4.903653189949136e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1251,1.22329915,-3.819490207329322e-08,6.544605930558053e-08,4.0,-3.819344052136131e-08,6.544447800288121e-08,4.0,5.0157762328915564e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.125,1.2232664999999998,-3.789396025875355e-08,6.718755060629712e-08,4.0,-3.789241195817361e-08,6.718586424501729e-08,4.0,5.1347576202971345e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1249,1.22323385,-3.744377878781393e-08,6.892396051910355e-08,4.0,-3.744214135958934e-08,6.892216402597518e-08,4.0,5.261198539148627e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1248,1.2232011999999999,-3.6831002228823464e-08,7.065117407155042e-08,4.0,-3.6829273630800685e-08,7.064926233376929e-08,4.0,5.3957670429071524e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1247,1.22316855,-3.6041606445744504e-08,7.236491299077638e-08,4.0,-3.603978504518324e-08,7.236288087964566e-08,4.0,5.5392069052490384e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1246,1.2231359,-3.506088107603688e-08,7.40607301821287e-08,4.0,-3.50589657305278e-08,7.405857257933829e-08,4.0,5.692347826526865e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1245,1.2231032499999999,-3.387345189392974e-08,7.573406338085907e-08,4.0,-3.387144204003434e-08,7.573177520611468e-08,4.0,5.8561172265958324e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1244,1.2230706,-3.2463271780693725e-08,7.73802402592698e-08,4.0,-3.246116753174988e-08,7.737781650016179e-08,4.0,6.0315539025237024e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1243,1.22303795,-3.081364050555455e-08,7.899452234549894e-08,4.0,-3.081144275829395e-08,7.89919580885164e-08,4.0,6.219823884026701e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1242,1.2230052999999999,-2.890719894255751e-08,8.057211999353977e-08,4.0,-2.8904909493698838e-08,8.056941045667211e-08,4.0,6.422238885412622e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1241,1.22297265,-2.6725967225339646e-08,8.2108250887321e-08,4.0,-2.6723588897326067e-08,8.210539145260468e-08,4.0,6.640277833050361e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.124,1.22294,-2.4251347262659634e-08,8.359817343238435e-08,4.0,-2.4248884039623775e-08,8.359515967849894e-08,4.0,6.875612045276399e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1239,1.22289565,-2.1769950949811356e-08,8.553422090649308e-08,4.0,-2.1767378927117775e-08,8.55310158113872e-08,4.0,7.133177617147566e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1238,1.2228512999999999,-1.8946021340845383e-08,8.743210889047823e-08,4.0,-1.894334497598571e-08,8.742870516208158e-08,4.0,7.412229832124841e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1237,1.2228069499999998,-1.575550093009718e-08,8.9286367265102e-08,4.0,-1.5752726428841513e-08,8.928275779624731e-08,4.0,7.715218939879798e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1236,1.2227626,-1.2173481023815189e-08,9.109159083293929e-08,4.0,-1.2170616570106318e-08,9.108776874072786e-08,4.0,8.044939762653581e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1235,1.22271825,-8.174222290197712e-09,9.284247846285234e-08,4.0,-8.171278292889994e-09,9.283843712425696e-08,4.0,8.404588533601155e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1234,1.2226739,-3.7311684809738644e-09,9.453386011636322e-08,4.0,-3.728157838001067e-09,9.452959319891598e-08,4.0,8.797830417089746e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1233,1.22262955,1.18303032655167e-09,9.616072420048559e-08,4.0,1.1860919468809072e-09,9.615622568589803e-08,4.0,9.228879949676012e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1232,1.2225852,6.59651302857239e-09,9.7718230215283e-08,4.0,6.599606888757492e-09,9.771349441454922e-08,4.0,9.70259715477612e-05
AB,a_b,RF,Random Forest,uncalibrated,-0.1231,1.22254085,1.2538186029402819e-08,9.9201702236775e-08,4.0,1.2541290006495842e-08,9.919672379529572e-08,4.0,0.00010224602725986907
AB,a_b,RF,Random Forest,uncalibrated,-0.123,1.2224965,1.9037717874031216e-08,1.0060661879514162e-07,4.0,1.9040806126247034e-08,1.0060139268586043e-07,4.0,0.00010801416477419053
AB,a_b,RF,Random Forest,uncalibrated,-0.1229,1.22245215,2.6125520946596917e-08,1.0192856967740415e-07,4.0,2.612856356276616e-08,1.0192309118145193e-07,4.0,0.00011440624267507223
AB,a_b,RF,Random Forest,uncalibrated,-0.1228,1.2224078,3.383275345813605e-08,1.0316319259756886e-07,4.0,3.38357160900582e-08,1.0315745727175558e-07,4.0,0.00012151079870991683
AB,a_b,RF,Random Forest,uncalibrated,-0.1227,1.22236345,4.219129859068942e-08,1.0430609485461897e-07,4.0,4.219414206918515e-08,1.0430009848582742e-07,4.0,0.00012943149873298956
AB,a_b,RF,Random Forest,uncalibrated,-0.1226,1.2223191,5.123376315405185e-08,1.0535272814187386e-07,4.0,5.123644308824282e-08,1.0534646669072317e-07,4.0,0.00013829011683911052
AB,a_b,RF,Random Forest,uncalibrated,-0.1225,1.22227475,6.099344884656491e-08,1.0629825295892911e-07,4.0,6.099591520758452e-08,1.0629172249504937e-07,4.0,0.0001482301732844858
AB,a_b,RF,Random Forest,uncalibrated,-0.1224,1.2222304,7.150433864296978e-08,1.0713736471124073e-07,4.0,7.150653533183338e-08,1.0713056134568144e-07,4.0,0.00015942138935187098
AB,a_b,RF,Random Forest,uncalibrated,-0.1223,1.2221860500000001,8.28010436012665e-08,1.0786410936460025e-07,4.0,8.280290800244394e-08,1.0785702918582058e-07,4.0,0.0001720651597699711
AB,a_b,RF,Random Forest,uncalibrated,-0.1222,1.2221417,1.506405103558369e-07,1.1294683343537367e-07,3.0,1.506394291898398e-07,1.1293923410557677e-07,3.0,0.00018640129618044824
AB,a_b,RF,Random Forest,uncalibrated,-0.1221,1.22209735,1.6000139343219104e-07,1.1845289946924703e-07,3.0,1.6000016848464565e-07,1.1844435138230001e-07,3.0,0.00020271636274110617
AB,a_b,RF,Random Forest,uncalibrated,-0.122,1.222053,1.7005640032828627e-07,1.2389159352324488e-07,3.0,1.7005499223602766e-07,1.2388201869621914e-07,3.0,0.00022135401150270558
AB,a_b,RF,Random Forest,uncalibrated,-0.1219,1.2220048000000001,1.8101744409832476e-07,1.2930961651585174e-07,3.0,1.8101580027500103e-07,1.292989208814245e-07,3.0,0.00024274006985177266
AB,a_b,RF,Random Forest,uncalibrated,-0.1218,1.2219566000000002,1.9283127936399364e-07,1.3454780569178277e-07,3.0,1.928293354251191e-07,1.3453591405727514e-07,3.0,0.00026735972876895854
AB,a_b,RF,Random Forest,uncalibrated,-0.1217,1.2219084,2.055755284536835e-07,1.395392210229247e-07,3.0,2.0557320457026407e-07,1.3952606457239297e-07,3.0,0.0002958172639958714
